reference_id,authors,title,journal,year,volume,citation_footer,citation_type,citation,urls,pubmed_id,doi,header,reference_type,study_id,exclusion_reason,PUBMED_ID_TITLE_AUTHORS,PUBMED_ID_TITLE,PUBMED_ID_S2,N_CITATIONS,S2_PDF_LINK,CORE_PDF_LINK,PUBMED_ID
CD010452-bib-0058,"Yi L, Huilin Z, Guoyao M, Dungong Q, Peirong H. ",Clinical study of intravenous enoxacin versus cefotaxime in acute infectious diseases, Chinese Journal of Antibiotics ,1995,20,    ,['citation-journal']," Yi L, Huilin Z, Guoyao M, Dungong Q, Peirong H. Clinical study of intravenous enoxacin versus cefotaxime in acute infectious diseases.  Chinese Journal of Antibiotics 1995;20(2):123-8. CENTRAL    Google Scholar     ","['', 'https://scholar.google.com/scholar_lookup?title=Clinical+study+of+intravenous+enoxacin+versus+cefotaxime+in+acute+infectious+diseases&author=L+Yi&author=Z+Huilin&author=M+Guoyao&author=Q+Dungong&author=H+Peirong&publication_year=1995&hl=en']",,, Yi 1995 {published data only}  ,excluded,CD010452-bbs2-0056, Not a RCT ,,,,,,,
CD010452-bib-0059,"Zmora N, Shrestha S, Neuberger A, Paran Y, Tamraker R, Shrestha A, et al. ",Open label comparative trial of mono versus dual antibiotic therapy for typhoid fever in adults, PLOS Neglected Tropical Diseases ,2018,12,    ,['citation-journal']," Zmora N, Shrestha S, Neuberger A, Paran Y, Tamraker R, Shrestha A, et al. Open label comparative trial of mono versus dual antibiotic therapy for typhoid fever in adults.  PLOS Neglected Tropical Diseases 2018;12(4):e0006380. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1371/journal.pntd.0006380', 'https://www.ncbi.nlm.nih.gov/pubmed/29684022', 'https://scholar.google.com/scholar_lookup?title=Open+label+comparative+trial+of+mono+versus+dual+antibiotic+therapy+for+typhoid+fever+in+adults+&author=N+Zmora&author=S+Shrestha&author=A+Neuberger&author=Y+Paran&author=R+Tamraker&author=A+Shrestha&publication_year=2018&hl=en']",29684022,https://doi.org/10.1371/journal.pntd.0006380, Zmora 2018 {published data only}  ,excluded,CD010452-bbs2-0057, Not a RCT ,,29684022,29684022,28,https://journals.plos.org/plosntds/article/file?id=10.1371/journal.pntd.0006380&type=printable,,29684022
CD010452-bib-0065,"Ahmed D, Hoque A, Mazumder R, Nahar K, Islam N, Gazi SA, et al. ","Salmonella enterica serovar typhi strain producing extended-spectrum beta-lactamases in Dhaka, Bangladesh", Journal of Medical Microbiology ,2012,61,    ,['citation-journal']," Ahmed D, Hoque A, Mazumder R, Nahar K, Islam N, Gazi SA, et al. Salmonella enterica serovar typhi strain producing extended-spectrum beta-lactamases in Dhaka, Bangladesh.  Journal of Medical Microbiology 2012;61(Pt 7):1032-3.    PubMed     Google Scholar     ","['https://www.ncbi.nlm.nih.gov/pubmed/22442289', 'https://scholar.google.com/scholar_lookup?title=Salmonella+enterica+serovar+typhi+strain+producing+extended-spectrum+beta-lactamases+in+Dhaka,+Bangladesh+&author=D+Ahmed&author=A+Hoque&author=R+Mazumder&author=K+Nahar&author=N+Islam&author=SA+Gazi&publication_year=2012&hl=en']",22442289,, Ahmed 2012 ,additional,CD010452-bbs2-0064,,,22442289,,,,,22442289
CD010452-bib-0066,"Antillón M, Warren JL, Crawford FW, Weinberger DM, Kürüm E, Pak GD, et al. ",The burden of typhoid fever in low- and middle-income countries: a meta-regression approach, PLOS Neglected Tropical Diseases ,2017,11,    ,['citation-journal']," Antillón M, Warren JL, Crawford FW, Weinberger DM, Kürüm E, Pak GD, et al. The burden of typhoid fever in low- and middle-income countries: a meta-regression approach.  PLOS Neglected Tropical Diseases 2017;11(2):e0005376.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1371/journal.pntd.0005376', 'https://www.ncbi.nlm.nih.gov/pubmed/28241011', 'https://scholar.google.com/scholar_lookup?title=The+burden+of+typhoid+fever+in+low-+and+middle-income+countries:+a+meta-regression+approach+&author=M+Antillón&author=JL+Warren&author=FW+Crawford&author=DM+Weinberger&author=E+Kürüm&author=GD+Pak&publication_year=2017&hl=en']",28241011,https://doi.org/10.1371/journal.pntd.0005376, Antillón 2017 ,additional,CD010452-bbs2-0065,,,28241011,28241011,300,https://journals.plos.org/plosntds/article/file?id=10.1371/journal.pntd.0005376&type=printable,,28241011
CD010452-bib-0067,"Baker S, Favorov M, Dougan G. ",Searching for the elusive typhoid diagnostic, BMC Infectious Diseases ,2010,10,    ,['citation-journal']," Baker S, Favorov M, Dougan G. Searching for the elusive typhoid diagnostic.  BMC Infectious Diseases 2010;10:45.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1186/1471-2334-10-45', 'https://www.ncbi.nlm.nih.gov/pubmed/20205702', 'https://scholar.google.com/scholar_lookup?title=Searching+for+the+elusive+typhoid+diagnostic&author=S+Baker&author=M+Favorov&author=G+Dougan&publication_year=2010&hl=en']",20205702,https://doi.org/10.1186/1471-2334-10-45, Baker 2010 ,additional,CD010452-bbs2-0066,,20205702,20205702,20205702,138,https://bmcinfectdis.biomedcentral.com/counter/pdf/10.1186/1471-2334-10-45,,20205702
CD010452-bib-0068,"Balshem H, Helfand M, Schünemann HJ, Oxman AD, Kunz R, Brozek J, et al. ",GRADE guidelines – 3: rating the quality of evidence, Journal of Clinical Epidemiology ,2011,64,    ,['citation-journal']," Balshem H, Helfand M, Schünemann HJ, Oxman AD, Kunz R, Brozek J, et al. GRADE guidelines – 3: rating the quality of evidence.  Journal of Clinical Epidemiology 2011;64(4):401-6.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1016/j.jclinepi.2010.07.015', 'https://www.ncbi.nlm.nih.gov/pubmed/21208779', 'https://scholar.google.com/scholar_lookup?title=GRADE+guidelines+–+3:+rating+the+quality+of+evidence&author=H+Balshem&author=M+Helfand&author=HJ+Schünemann&author=AD+Oxman&author=R+Kunz&author=J+Brozek&publication_year=2011&hl=en']",21208779,https://doi.org/10.1016/j.jclinepi.2010.07.015, Balshem 2011 ,additional,CD010452-bbs2-0067,,,,21208779,7034,,,21208779
CD010452-bib-0069,Basnyat B. ,The treatment of enteric fever, Journal of the Royal Society of Medicine ,2007,100,    ,['citation-journal'], Basnyat B. The treatment of enteric fever.  Journal of the Royal Society of Medicine 2007;100(4):161-2.    Link to article     PubMed     Google Scholar     ,"['https://doi.org/10.1258/jrsm.100.4.161', 'https://www.ncbi.nlm.nih.gov/pubmed/17404331', 'https://scholar.google.com/scholar_lookup?title=The+treatment+of+enteric+fever&author=B+Basnyat&publication_year=2007&hl=en']",17404331,https://doi.org/10.1258/jrsm.100.4.161, Basnyat 2007 ,additional,CD010452-bbs2-0068,,38996496,,,,,,17404331
CD010452-bib-0070,Basnyat B. ,Typhoid fever in the United States and antibiotic choice, Journal of the American Medical Association ,2010,303,    ,['citation-journal'], Basnyat B. Typhoid fever in the United States and antibiotic choice.  Journal of the American Medical Association 2010;303(1):34.    Link to article     PubMed     Google Scholar     ,"['https://doi.org/10.1001/jama.2009.1935', 'https://www.ncbi.nlm.nih.gov/pubmed/20051567', 'https://scholar.google.com/scholar_lookup?title=Typhoid+fever+in+the+United+States+and+antibiotic+choice&author=B+Basnyat&publication_year=2010&hl=en']",20051567,https://doi.org/10.1001/jama.2009.1935, Basnyat 2010 ,additional,CD010452-bbs2-0069,,20051567,,20051567,6,,,20051567
CD010452-bib-0071,"Bazan JA, Martin SI, Kaye KM. ","Newer beta-lactam antibiotics: doripenem, ceftobiprole, ceftaroline, and cefepime", Medical Clinics of North America ,2011,95,    ,['citation-journal']," Bazan JA, Martin SI, Kaye KM. Newer beta-lactam antibiotics: doripenem, ceftobiprole, ceftaroline, and cefepime.  Medical Clinics of North America 2011;95(4):743-60.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1016/j.mcna.2011.03.009', 'https://www.ncbi.nlm.nih.gov/pubmed/21679790', 'https://scholar.google.com/scholar_lookup?title=Newer+beta-lactam+antibiotics:+doripenem,+ceftobiprole,+ceftaroline,+and+cefepime&author=JA+Bazan&author=SI+Martin&author=KM+Kaye&publication_year=2011&hl=en']",21679790,https://doi.org/10.1016/j.mcna.2011.03.009, Bazan 2011 ,additional,CD010452-bbs2-0070,,21679790,21679790,21679790,16,,,21679790
CD010452-bib-0072,"Bhan MK, Bahl R, Bhatnagar S. ",Typhoid and paratyphoid fever, Lancet ,2005,366,    ,['citation-journal']," Bhan MK, Bahl R, Bhatnagar S. Typhoid and paratyphoid fever.  Lancet 2005;366(9487):749-62.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1016/S0140-6736(05)67181-4', 'https://www.ncbi.nlm.nih.gov/pubmed/16125594', 'https://scholar.google.com/scholar_lookup?title=Typhoid+and+paratyphoid+fever&author=MK+Bhan&author=R+Bahl&author=S+Bhatnagar&publication_year=2005&hl=en']",16125594,https://doi.org/10.1016/S0140-6736(05)67181-4, Bhan 2005 ,additional,CD010452-bbs2-0071,,16125594,,16125594,336,,,16125594
CD010452-bib-0073,"Browne AJ, Kashef Hamadani BH, Kumaran EA, Rao P, Longbottom J, Harriss E, et al. ","Drug-resistant enteric fever worldwide, 1990 to 2018: a systematic review and meta-analysis", BMC Medicine ,2020,18,    ,['citation-journal']," Browne AJ, Kashef Hamadani BH, Kumaran EA, Rao P, Longbottom J, Harriss E, et al. Drug-resistant enteric fever worldwide, 1990 to 2018: a systematic review and meta-analysis.  BMC Medicine 2020;18(1):1-22. [DOI: https://doi.org/10.1186/s12916-019-1443-1]    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1186/s12916-019-1443-1', 'https://www.ncbi.nlm.nih.gov/pubmed/31898501', 'https://scholar.google.com/scholar_lookup?title=Drug-resistant+enteric+fever+worldwide,+1990+to+2018:+a+systematic+review+and+meta-analysis&author=AJ+Browne&author=BH+KashefHamadani&author=EA+Kumaran&author=P+Rao&author=J+Longbottom&author=E+Harriss&publication_year=2020&hl=en']",31898501,https://doi.org/10.1186/s12916-019-1443-1, Browne 2020 ,additional,CD010452-bbs2-0072,,,31898501,31898501,283,https://bmcmedicine.biomedcentral.com/track/pdf/10.1186/s12916-019-1443-1,,31898501
CD010452-bib-0074,"Buckle GC, Walker CL, Black RE. ",Typhoid fever and paratyphoid fever: systematic review to estimate global morbidity and mortality for 2010, Journal of Global Health ,2012,2,    ,['citation-journal']," Buckle GC, Walker CL, Black RE. Typhoid fever and paratyphoid fever: systematic review to estimate global morbidity and mortality for 2010.  Journal of Global Health 2012;2(1):010401.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.7189/jogh.01.010401', 'https://www.ncbi.nlm.nih.gov/pubmed/23198130', 'https://scholar.google.com/scholar_lookup?title=Typhoid+fever+and+paratyphoid+fever:+systematic+review+to+estimate+global+morbidity+and+mortality+for+2010+&author=GC+Buckle&author=CL+Walker&author=RE+Black&publication_year=2012&hl=en']",23198130,https://doi.org/10.7189/jogh.01.010401, Buckle 2012 ,additional,CD010452-bbs2-0073,,23198130,23198130,,,,,23198130
CD010452-bib-0075,"Caygill CP, Hill MJ, Braddick M, Sharp JC. ",Cancer mortality in chronic typhoid and paratyphoid carriers, Lancet ,1994,343,    ,['citation-journal']," Caygill CP, Hill MJ, Braddick M, Sharp JC. Cancer mortality in chronic typhoid and paratyphoid carriers.  Lancet 1994;343(8889):83-4.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1016/S0140-6736(94)90816-8', 'https://www.ncbi.nlm.nih.gov/pubmed/7903779', 'https://scholar.google.com/scholar_lookup?title=Cancer+mortality+in+chronic+typhoid+and+paratyphoid+carriers&author=CP+Caygill&author=MJ+Hill&author=M+Braddick&author=JC+Sharp&publication_year=1994&hl=en']",7903779,https://doi.org/10.1016/S0140-6736(94)90816-8, Caygill 1994 ,additional,CD010452-bbs2-0074,,7903779,7903779,7903779,194,,,7903779
CD010452-bib-0076,"Chatham-Stephens K, Medalla F, Hughes M, Appiah GD, Aubert RD, Caidi H, et al. ","Emergence of extensively drug-resistant Salmonella typhi infections among travelers to or from Pakistan - United States, 2016-2018", MMWR Morbidity Mortality Weekly Reports ,2019,68,    ,['citation-journal']," Chatham-Stephens K, Medalla F, Hughes M, Appiah GD, Aubert RD, Caidi H, et al. Emergence of extensively drug-resistant Salmonella typhi infections among travelers to or from Pakistan - United States, 2016-2018.  MMWR Morbidity Mortality Weekly Reports 2019;68(1):11-3.    Link to article     Google Scholar     ","['https://doi.org/10.15585/mmwr.mm6801a3', 'https://scholar.google.com/scholar_lookup?title=Emergence+of+extensively+drug-resistant+Salmonella+typhi+infections+among+travelers+to+or+from+Pakistan+-+United+States,+2016-2018+&author=K+Chatham-Stephens&author=F+Medalla&author=M+Hughes&author=GD+Appiah&author=RD+Aubert&author=H+Caidi&publication_year=2019&hl=en']",,https://doi.org/10.15585/mmwr.mm6801a3, Chatham‐Stephens 2019 ,additional,CD010452-bbs2-0075,,,,30629573,123,https://www.cdc.gov/mmwr/volumes/68/wr/pdfs/mm6801a3-H.pdf,,30629573
CD010452-bib-0077,Clinical and Laboratory Standards Institute (CLSI). ,,Methods for dilution antimicrobial susceptibility tests for bacteria that grow aerobically; approved standard (M07-A9),2021,,.   ,['citation-book']," Clinical and Laboratory Standards Institute (CLSI). Methods for dilution antimicrobial susceptibility tests for bacteria that grow aerobically; approved standard (M07-A9). 31st edition. Wayne, Pennsylvania: CLSI, 2021.    ",[],,, CLSI 2021 ,additional,CD010452-bbs2-0076,,41694893,,,,,,41694893
CD010452-bib-0078,"Crump JA, Barrett TJ, Nelson JT, Angulo FJ. ",Reevaluating fluoroquinolone breakpoints for Salmonella enterica serotype typhi and for non-typhi Salmonellae, Clinical Infectious Diseases ,2003,37,    ,['citation-journal']," Crump JA, Barrett TJ, Nelson JT, Angulo FJ. Reevaluating fluoroquinolone breakpoints for Salmonella enterica serotype typhi and for non-typhi Salmonellae.  Clinical Infectious Diseases 2003;37(1):75-81.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1086/375602', 'https://www.ncbi.nlm.nih.gov/pubmed/12830411', 'https://scholar.google.com/scholar_lookup?title=Reevaluating+fluoroquinolone+breakpoints+for+Salmonella+enterica+serotype+typhi+and+for+non-typhi+Salmonellae+&author=JA+Crump&author=TJ+Barrett&author=JT+Nelson&author=FJ+Angulo&publication_year=2003&hl=en']",12830411,https://doi.org/10.1086/375602, Crump 2003 ,additional,CD010452-bbs2-0077,,12830411,12830411,12830411,224,https://academic.oup.com/cid/article-pdf/37/1/75/23992638/37-1-75.pdf,,12830411
CD010452-bib-0079,"Crump JA, Luby SP, Mintz ED. ",The global burden of typhoid fever, Bulletin of the World Health Organization ,2004,82,    ,['citation-journal']," Crump JA, Luby SP, Mintz ED. The global burden of typhoid fever.  Bulletin of the World Health Organization 2004;82(5):346-53.    PubMed     Google Scholar     ","['https://www.ncbi.nlm.nih.gov/pubmed/15298225', 'https://scholar.google.com/scholar_lookup?title=The+global+burden+of+typhoid+fever&author=JA+Crump&author=SP+Luby&author=ED+Mintz&publication_year=2004&hl=en']",15298225,, Crump 2004 ,additional,CD010452-bbs2-0078,,30047361,,,,,,15298225
CD010452-bib-0080,"Crump JA, Kretsinger K, Gay K, Hoekstra RM, Vugia DJ, Hurd S, et al. ",Clinical response and outcome of infection with Salmonella enterica serotype typhi with decreased susceptibility to fluoroquinolones: a United States foodnet multicenter retrospective cohort study, Antimicrobial Agents and Chemotherapy ,2008,52,    ,['citation-journal']," Crump JA, Kretsinger K, Gay K, Hoekstra RM, Vugia DJ, Hurd S, et al. Clinical response and outcome of infection with Salmonella enterica serotype typhi with decreased susceptibility to fluoroquinolones: a United States foodnet multicenter retrospective cohort study.  Antimicrobial Agents and Chemotherapy 2008;52(4):1278-84.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1128/AAC.01509-07', 'https://www.ncbi.nlm.nih.gov/pubmed/18212096', 'https://scholar.google.com/scholar_lookup?title=Clinical+response+and+outcome+of+infection+with+Salmonella+enterica+serotype+typhi+with+decreased+susceptibility+to+fluoroquinolones:+a+United+States+foodnet+multicenter+retrospective+cohort+study+&author=JA+Crump&author=K+Kretsinger&author=K+Gay&author=RM+Hoekstra&author=DJ+Vugia&author=S+Hurd&publication_year=2008&hl=en']",18212096,https://doi.org/10.1128/AAC.01509-07, Crump 2008 ,additional,CD010452-bbs2-0079,,,18212096,18212096,155,https://aac.asm.org/content/aac/52/4/1278.full.pdf,,18212096
CD010452-bib-0081,Crump JA. ,Progress in typhoid fever epidemiology, Clinical Infectious Diseases ,2019,68 Suppl 1,    ,['citation-journal'], Crump JA. Progress in typhoid fever epidemiology.  Clinical Infectious Diseases 2019;68 Suppl 1:S4-9.    Link to article     Google Scholar     ,"['https://doi.org/10.1093/cid/ciy846', 'https://scholar.google.com/scholar_lookup?title=Progress+in+typhoid+fever+epidemiology&author=JA+Crump&publication_year=2019&hl=en']",,https://doi.org/10.1093/cid/ciy846, Crump 2019 ,additional,CD010452-bbs2-0080,,40318346,,30767000,166,https://academic.oup.com/cid/article-pdf/68/Supplement_1/S4/27783430/ciy846.pdf,,30767000
CD010452-bib-0082,"Deeks JJ, Higgins JP, Altman DG editor(s). ","Chapter 10: Analysing data and undertaking meta-analyses. In: Higgins JP, Thomas J, Chandler J, Cumpston M, Li T, Page MJ, Welch VA editor(s). Cochrane Handbook for Systematic Reviews of Interventions. Version 6.3 (updated February 2022)",,,,. Available from training.cochrane.org/handbook.   ,['citation-other']," Deeks JJ, Higgins JP, Altman DG editor(s). Chapter 10: Analysing data and undertaking meta-analyses. In: Higgins JP, Thomas J, Chandler J, Cumpston M, Li T, Page MJ, Welch VA editor(s). Cochrane Handbook for Systematic Reviews of Interventions. Version 6.3 (updated February 2022). Available from training.cochrane.org/handbook.    ",[],,, Deeks 2022 ,additional,CD010452-bbs2-0081,,,,,,,,
CD010452-bib-0083,"Duy PT, Dongol S, Giri A, Nguyen To NT, Dan Thanh HN, Nhu Quynh NP, et al. ",The emergence of azithromycin-resistant Salmonella typhi in Nepal, JAC Antimicrobial Resistance ,2020,2,    ,['citation-journal']," Duy PT, Dongol S, Giri A, Nguyen To NT, Dan Thanh HN, Nhu Quynh NP, et al. The emergence of azithromycin-resistant Salmonella typhi in Nepal.  JAC Antimicrobial Resistance 2020;2(4):dlaa109.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1093/jacamr/dlaa109', 'https://www.ncbi.nlm.nih.gov/pubmed/34223059', 'https://scholar.google.com/scholar_lookup?title=The+emergence+of+azithromycin-resistant+Salmonella+typhi+in+Nepal&author=PT+Duy&author=S+Dongol&author=A+Giri&author=NT+NguyenTo&author=HN+DanThanh&author=NP+NhuQuynh&publication_year=2020&hl=en']",34223059,https://doi.org/10.1093/jacamr/dlaa109, Duy 2020 ,additional,CD010452-bbs2-0082,,,,34223059,49,https://doi.org/10.1093/jacamr/dlaa109,,34223059
CD010452-bib-0084,"Effa EE, Lassi ZS, Critchley JA, Garner P, Sinclair D, Olliaro PL, et al. ",Fluoroquinolones for treating typhoid and paratyphoid fever (enteric fever), Cochrane Database of Systematic Reviews ,2011,,    ,['citation-journal']," Effa EE, Lassi ZS, Critchley JA, Garner P, Sinclair D, Olliaro PL, et al. Fluoroquinolones for treating typhoid and paratyphoid fever (enteric fever).  Cochrane Database of Systematic Reviews 2011, Issue 10. Art. No: CD004530. [DOI: 10.1002/14651858.CD004530.pub4]    Link to article     Google Scholar     ","['https://doi.org/10.1002/14651858.CD004530.pub4', 'https://scholar.google.com/scholar_lookup?title=Fluoroquinolones+for+treating+typhoid+and+paratyphoid+fever+(enteric+fever)&author=EE+Effa&author=ZS+Lassi&author=JA+Critchley&author=P+Garner&author=D+Sinclair&author=PL+Olliaro&publication_year=2011&hl=en']",,https://doi.org/10.1002/14651858.CD004530.pub4, Effa 2011 ,additional,CD010452-bbs2-0083,,,,21975746,111,https://europepmc.org/articles/pmc6532575?pdf=render,,21975746
CD010452-bib-0085,"Ferreccio C, Morris JG Jr, Valdivieso C, Prenzel I, Sotomayor V, Drusano GL, et al. ",Efficacy of ciprofloxacin in the treatment of chronic typhoid carriers, Journal of Infectious Diseases ,1988,157,    ,['citation-journal']," Ferreccio C, Morris JG Jr, Valdivieso C, Prenzel I, Sotomayor V, Drusano GL, et al. Efficacy of ciprofloxacin in the treatment of chronic typhoid carriers.  Journal of Infectious Diseases 1988;157(6):1235-9.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1093/infdis/157.6.1235', 'https://www.ncbi.nlm.nih.gov/pubmed/3373023', 'https://scholar.google.com/scholar_lookup?title=Efficacy+of+ciprofloxacin+in+the+treatment+of+chronic+typhoid+carriers&author=C+Ferreccio&author=C+Valdivieso&author=I+Prenzel&author=V+Sotomayor&author=GL+Drusano&publication_year=1988&hl=en']",3373023,https://doi.org/10.1093/infdis/157.6.1235, Ferreccio 1988 ,additional,CD010452-bbs2-0084,,,,3373023,99,,,3373023
CD010452-bib-0086,"Garrett DO, Longley AT, Aiemjoy K, Yousafzai MT, Hemlock C, Alexander TY, et al. ","Incidence of typhoid and paratyphoid fever in Bangladesh, Nepal, and Pakistan: results of the Surveillance for Enteric Fever in Asia Project", Lancet Global Health ,2022,10,    ,['citation-journal']," Garrett DO, Longley AT, Aiemjoy K, Yousafzai MT, Hemlock C, Alexander TY, et al. Incidence of typhoid and paratyphoid fever in Bangladesh, Nepal, and Pakistan: results of the Surveillance for Enteric Fever in Asia Project.  Lancet Global Health 2022;10(7):e978-88. [DOI: 10.1016/S2214-109X(22)00119-X]    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1016/S2214-109X(22)00119-X', 'https://www.ncbi.nlm.nih.gov/pubmed/35714648', 'https://scholar.google.com/scholar_lookup?title=Incidence+of+typhoid+and+paratyphoid+fever+in+Bangladesh,+Nepal,+and+Pakistan:+results+of+the+Surveillance+for+Enteric+Fever+in+Asia+Project+&author=DO+Garrett&author=AT+Longley&author=K+Aiemjoy&author=MT+Yousafzai&author=C+Hemlock&author=TY+Alexander&publication_year=2022&hl=en']",35714648,https://doi.org/10.1016/S2214-109X(22)00119-X, Garrett 2022 ,additional,CD010452-bbs2-0085,,,35714648,35714648,86,http://www.thelancet.com/article/S2214109X2200119X/pdf,,35714648
CD010452-bib-0087,"Gul D, Potter RF, Riaz H, Ashraf ST, Wallace MA, Munir T, et al. ",Draft genome sequence of a Salmonella enterica serovar typhi strain resistant to fourth-generation cephalosporin and fluoroquinolone antibiotics, Microbiology Resource Announcements ,2017,5,    ,['citation-journal']," Gul D, Potter RF, Riaz H, Ashraf ST, Wallace MA, Munir T, et al. Draft genome sequence of a Salmonella enterica serovar typhi strain resistant to fourth-generation cephalosporin and fluoroquinolone antibiotics.  Microbiology Resource Announcements 2017;5(42):e00850-17.    Google Scholar     ",['https://scholar.google.com/scholar_lookup?title=Draft+genome+sequence+of+a+Salmonella+enterica+serovar+typhi+strain+resistant+to+fourth-generation+cephalosporin+and+fluoroquinolone+antibiotics+&author=D+Gul&author=RF+Potter&author=H+Riaz&author=ST+Ashraf&author=MA+Wallace&author=T+Munir&publication_year=2017&hl=en'],,, Gul 2017 ,additional,CD010452-bbs2-0086,,,29051234,,,,,29051234
CD010452-bib-0088,"Higgins JP, Thompson SG, Deeks JJ, Altman DG. ",Measuring inconsistency in meta-analyses, BMJ ,2003,327,    ,['citation-journal']," Higgins JP, Thompson SG, Deeks JJ, Altman DG. Measuring inconsistency in meta-analyses.  BMJ 2003;327:557-60.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1136/bmj.327.7414.557', 'https://www.ncbi.nlm.nih.gov/pubmed/12958120', 'https://scholar.google.com/scholar_lookup?title=Measuring+inconsistency+in+meta-analyses&author=JP+Higgins&author=SG+Thompson&author=JJ+Deeks&author=DG+Altman&publication_year=2003&hl=en']",12958120,https://doi.org/10.1136/bmj.327.7414.557, Higgins 2003 ,additional,CD010452-bbs2-0087,,12958120,,12958120,55390,https://europepmc.org/articles/pmc192859?pdf=render,,12958120
CD010452-bib-0089,"Higgins JP, Altman DG, Sterne JA editor(s). ","Chapter 8: Assessing risk of bias in included studies. In: Higgins JP, Green S editor(s). Cochrane Handbook for Systematic Reviews of Interventions Version 5.1.0 (updated March 2011). The Cochrane Collaboration, 2011",,,,. training.cochrane.org/handbook/archive/v5.1/.   ,['citation-other']," Higgins JP, Altman DG, Sterne JA editor(s). Chapter 8: Assessing risk of bias in included studies. In: Higgins JP, Green S editor(s). Cochrane Handbook for Systematic Reviews of Interventions Version 5.1.0 (updated March 2011). The Cochrane Collaboration, 2011. training.cochrane.org/handbook/archive/v5.1/.    ",[],,, Higgins 2011 ,additional,CD010452-bbs2-0088,,,,,,,,
CD010452-bib-0090,"Hooda Y, Sajib MS, Rahman H, Luby SP, Bondy-Denomy J, Santosham M, et al. ",Molecular mechanism of azithromycin resistance among typhoidal Salmonella strains in Bangladesh identified through passive pediatric surveillance, PLOS Neglected Tropical Diseases ,2019,13,    ,['citation-journal']," Hooda Y, Sajib MS, Rahman H, Luby SP, Bondy-Denomy J, Santosham M, et al. Molecular mechanism of azithromycin resistance among typhoidal Salmonella strains in Bangladesh identified through passive pediatric surveillance.  PLOS Neglected Tropical Diseases 2019;13(11):e0007868.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1371/journal.pntd.0007868', 'https://www.ncbi.nlm.nih.gov/pubmed/31730615', 'https://scholar.google.com/scholar_lookup?title=Molecular+mechanism+of+azithromycin+resistance+among+typhoidal+Salmonella+strains+in+Bangladesh+identified+through+passive+pediatric+surveillance+&author=Y+Hooda&author=MS+Sajib&author=H+Rahman&author=SP+Luby&author=J+Bondy-Denomy&author=M+Santosham&publication_year=2019&hl=en']",31730615,https://doi.org/10.1371/journal.pntd.0007868, Hooda 2019 ,additional,CD010452-bbs2-0089,,,31730615,31730615,139,https://journals.plos.org/plosntds/article/file?id=10.1371/journal.pntd.0007868&type=printable,,31730615
CD010452-bib-0091,"Iqbal J, Dehraj IF, Carey ME, Dyson ZA, Garrett D, Seidman JC, et al. ",A race against time: reduced azithromycin susceptibility in Salmonella enterica serovar typhi in Pakistan, Msphere ,2020,5,    ,['citation-journal']," Iqbal J, Dehraj IF, Carey ME, Dyson ZA, Garrett D, Seidman JC, et al. A race against time: reduced azithromycin susceptibility in Salmonella enterica serovar typhi in Pakistan.  Msphere 2020;5(4):e00215-20.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1128/msphere.00215-20', 'https://www.ncbi.nlm.nih.gov/pubmed/32699118', 'https://scholar.google.com/scholar_lookup?title=A+race+against+time:+reduced+azithromycin+susceptibility+in+Salmonella+enterica+serovar+typhi+in+Pakistan+&author=J+Iqbal&author=IF+Dehraj&author=ME+Carey&author=ZA+Dyson&author=D+Garrett&author=JC+Seidman&publication_year=2020&hl=en']",32699118,https://doi.org/10.1128/msphere.00215-20, Iqbal 2020 ,additional,CD010452-bbs2-0090,,,32699118,32699118,43,https://doi.org/10.1128/msphere.00215-20,,32699118
CD010452-bib-0092,"Kalman D, Barriere SL. ","Review of the pharmacology, pharmacokinetics, and clinical use of cephalosporins", Texas Heart Institute Journal ,1990,17,    ,['citation-journal']," Kalman D, Barriere SL. Review of the pharmacology, pharmacokinetics, and clinical use of cephalosporins.  Texas Heart Institute Journal 1990;17(3):203-15.    PubMed     Google Scholar     ","['https://www.ncbi.nlm.nih.gov/pubmed/15227172', 'https://scholar.google.com/scholar_lookup?title=Review+of+the+pharmacology,+pharmacokinetics,+and+clinical+use+of+cephalosporins&author=D+Kalman&author=SL+Barriere&publication_year=1990&hl=en']",15227172,, Kalman 1990 ,additional,CD010452-bbs2-0091,,15227172,,,,,,15227172
