reference_id,authors,title,journal,year,volume,citation_footer,citation_type,citation,urls,pubmed_id,doi,header,reference_type,study_id,PUBMED_ID_TITLE_AUTHORS,PUBMED_ID_TITLE,PUBMED_ID_S2,N_CITATIONS,S2_PDF_LINK,CORE_PDF_LINK,PUBMED_ID
CD013080-bib-0047,"Segeral O, Madec Y, Ban B, Ouk V, Hak CR, Le Tiec C, et al. ",Simplified assessment of antiretroviral adherence and prediction of virological efficacy in HIV-infected patients in Cambodia, AIDS Research and Treatment ,2010,2010,    ,['citation-journal']," Segeral O, Madec Y, Ban B, Ouk V, Hak CR, Le Tiec C, et al. Simplified assessment of antiretroviral adherence and prediction of virological efficacy in HIV-infected patients in Cambodia.  AIDS Research and Treatment 2010;2010:142076. CENTRAL [DOI: 10.1155/2010/142076]    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1155/2010/142076', 'https://www.ncbi.nlm.nih.gov/pubmed/21490902', 'https://scholar.google.com/scholar_lookup?title=Simplified+assessment+of+antiretroviral+adherence+and+prediction+of+virological+efficacy+in+HIV-infected+patients+in+Cambodia+&author=O+Segeral&author=Y+Madec&author=B+Ban&author=V+Ouk&author=CR+Hak&author=C+LeTiec&publication_year=2010&hl=en']",21490902,https://doi.org/10.1155/2010/142076, Segeral 2010 {published data only}  ,included,CD013080-bbs2-0047,,21490902,21490902,29.0,https://doi.org/10.1155/2010/142076,,21490902
CD013080-bib-0048,"Ségéral O, Nerrienet E, Neth S, Spire B, Khol V, Ferradini L, et al. ",Positive virological outcomes of HIV-infected patients on protease inhibitor-based second-line regimen in Cambodia: the ANRS 12276 2PICAM study, Frontiers in Public Health ,2018,6,    ,['citation-journal']," Ségéral O, Nerrienet E, Neth S, Spire B, Khol V, Ferradini L, et al. Positive virological outcomes of HIV-infected patients on protease inhibitor-based second-line regimen in Cambodia: the ANRS 12276 2PICAM study.  Frontiers in Public Health 2018;6:63. CENTRAL [DOI: 10.3389/fpubh.2018.00063]    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.3389/fpubh.2018.00063', 'https://www.ncbi.nlm.nih.gov/pubmed/29662875', 'https://scholar.google.com/scholar_lookup?title=Positive+virological+outcomes+of+HIV-infected+patients+on+protease+inhibitor-based+second-line+regimen+in+Cambodia:+the+ANRS+12276+2PICAM+study+&author=O+Ségéral&author=E+Nerrienet&author=S+Neth&author=B+Spire&author=V+Khol&author=L+Ferradini&publication_year=2018&hl=en']",29662875,https://doi.org/10.3389/fpubh.2018.00063, Segeral 2018 {published data only}  ,included,CD013080-bbs2-0048,,29662875,29662875,7.0,https://www.frontiersin.org/articles/10.3389/fpubh.2018.00063/pdf,,29662875
CD013080-bib-0049,"Spire B, Carrieri P, Sopha P, Protopopescu C, Prak N, Quillet C, et al. ",Adherence to antiretroviral therapy in patients enrolled in a comprehensive care program in Cambodia: a 24-month follow-up assessment, Antiviral Therapy ,2008,13,    ,['citation-journal']," Spire B, Carrieri P, Sopha P, Protopopescu C, Prak N, Quillet C, et al. Adherence to antiretroviral therapy in patients enrolled in a comprehensive care program in Cambodia: a 24-month follow-up assessment.  Antiviral Therapy 2008;13(5):697-703. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1177/135965350801300509', 'https://www.ncbi.nlm.nih.gov/pubmed/18771053', 'https://scholar.google.com/scholar_lookup?title=Adherence+to+antiretroviral+therapy+in+patients+enrolled+in+a+comprehensive+care+program+in+Cambodia:+a+24-month+follow-up+assessment+&author=B+Spire&author=P+Carrieri&author=P+Sopha&author=C+Protopopescu&author=N+Prak&author=C+Quillet&publication_year=2008&hl=en']",18771053,https://doi.org/10.1177/135965350801300509, Spire 2008 {published data only}  ,included,CD013080-bbs2-0049,,,18771053,54.0,https://journals.sagepub.com/doi/pdf/10.1177/135965350801300509,,18771053
CD013080-bib-0050,"Tabb ZJ, Mmbaga BT, Gandhi M, Louie A, Kuncze K, Okochi H, et al. ",Antiretroviral drug concentrations in hair are associated with virologic outcomes among young people living with HIV in Tanzania, AIDS ,2018,32,    ,['citation-journal']," Tabb ZJ, Mmbaga BT, Gandhi M, Louie A, Kuncze K, Okochi H, et al. Antiretroviral drug concentrations in hair are associated with virologic outcomes among young people living with HIV in Tanzania.  AIDS 2018;32(9):1115-23. CENTRAL [DOI: 10.1097/QAD.0000000000001788]    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1097/QAD.0000000000001788', 'https://www.ncbi.nlm.nih.gov/pubmed/29438196', 'https://scholar.google.com/scholar_lookup?title=Antiretroviral+drug+concentrations+in+hair+are+associated+with+virologic+outcomes+among+young+people+living+with+HIV+in+Tanzania+&author=ZJ+Tabb&author=BT+Mmbaga&author=M+Gandhi&author=A+Louie&author=K+Kuncze&author=H+Okochi&publication_year=2018&hl=en']",29438196,https://doi.org/10.1097/QAD.0000000000001788, Tabb 2018 {published data only}  ,included,CD013080-bbs2-0050,,,29438196,30.0,https://europepmc.org/articles/pmc5945296?pdf=render,,29438196
CD013080-bib-0051,"Zoufaly A, Fillekes Q, Hammerl R, Nassimi N, Jochum J, Drexler JF, et al. ",Prevalence and determinants of virological failure in HIV-infected children on antiretroviral therapy in rural Cameroon: a cross-sectional study, Antiviral Therapy ,2013,18,    ,['citation-journal']," Zoufaly A, Fillekes Q, Hammerl R, Nassimi N, Jochum J, Drexler JF, et al. Prevalence and determinants of virological failure in HIV-infected children on antiretroviral therapy in rural Cameroon: a cross-sectional study.  Antiviral Therapy 2013;18(5):681-90. CENTRAL [DOI: 10.3851/IMP2562]    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.3851/IMP2562', 'https://www.ncbi.nlm.nih.gov/pubmed/23502762', 'https://scholar.google.com/scholar_lookup?title=Prevalence+and+determinants+of+virological+failure+in+HIV-infected+children+on+antiretroviral+therapy+in+rural+Cameroon:+a+cross-sectional+study+&author=A+Zoufaly&author=Q+Fillekes&author=R+Hammerl&author=N+Nassimi&author=J+Jochum&author=JF+Drexler&publication_year=2013&hl=en']",23502762,https://doi.org/10.3851/IMP2562, Zoufaly 2013 {published data only}  ,included,CD013080-bbs2-0051,,,23502762,46.0,,,23502762
CD013080-bib-0052,"Almeida-Brasil CC, Moodie EEM, Cardoso TS, Do Nascimento E, Ceccato MDGB. ",Comparison of the predictive performance of adherence measures for virologic failure detection in people living with HIV: a systematic review and pairwise meta-analysis, AIDS Care ,2019,31,    ,['citation-journal']," Almeida-Brasil CC, Moodie EEM, Cardoso TS, Do Nascimento E, Ceccato MDGB. Comparison of the predictive performance of adherence measures for virologic failure detection in people living with HIV: a systematic review and pairwise meta-analysis.  AIDS Care 2019;31(6):647-59. [DOI: 10.1080/09540121.2018.1554241]    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1080/09540121.2018.1554241', 'https://www.ncbi.nlm.nih.gov/pubmed/30516060', 'https://scholar.google.com/scholar_lookup?title=Comparison+of+the+predictive+performance+of+adherence+measures+for+virologic+failure+detection+in+people+living+with+HIV:+a+systematic+review+and+pairwise+meta-analysis+&author=CC+Almeida-Brasil&author=EEM+Moodie&author=TS+Cardoso&author=E+DoNascimento&author=MDGB+Ceccato&publication_year=2019&hl=en']",30516060,https://doi.org/10.1080/09540121.2018.1554241, Almeida‐Brasil 2019 ,additional,CD013080-bbs2-0052,,30516060,30516060,18.0,,,30516060
CD013080-bib-0053,"Bangsberg DR, Hecht FM, Clague H, Charlebois ED, Ciccarone D, Chesney M, et al. ",Provider assessment of adherence to antiretroviral therapy, Journal of Acquired Immune Deficiency Syndromes ,2001,26,    ,['citation-journal']," Bangsberg DR, Hecht FM, Clague H, Charlebois ED, Ciccarone D, Chesney M, et al. Provider assessment of adherence to antiretroviral therapy.  Journal of Acquired Immune Deficiency Syndromes 2001;26(5):435-42.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1097/00042560-200104150-00005', 'https://www.ncbi.nlm.nih.gov/pubmed/11391162', 'https://scholar.google.com/scholar_lookup?title=Provider+assessment+of+adherence+to+antiretroviral+therapy&author=DR+Bangsberg&author=FM+Hecht&author=H+Clague&author=ED+Charlebois&author=D+Ciccarone&author=M+Chesney&publication_year=2001&hl=en']",11391162,https://doi.org/10.1097/00042560-200104150-00005, Bangsberg 2001 ,additional,CD013080-bbs2-0053,,,11391162,194.0,https://doi.org/10.1097/00042560-200104150-00005,,11391162
CD013080-bib-0054,"Bezabhe WM, Chalmers L, Bereznicki LR, Peterson GM. ",Adherence to antiretroviral therapy and virologic failure: a meta-analysis, Medicine (Baltimore) ,2016,95,    ,['citation-journal']," Bezabhe WM, Chalmers L, Bereznicki LR, Peterson GM. Adherence to antiretroviral therapy and virologic failure: a meta-analysis.  Medicine (Baltimore) 2016;95(15):e3361.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1097/MD.0000000000003361', 'https://www.ncbi.nlm.nih.gov/pubmed/27082595', 'https://scholar.google.com/scholar_lookup?title=Adherence+to+antiretroviral+therapy+and+virologic+failure:+a+meta-analysis&author=WM+Bezabhe&author=L+Chalmers&author=LR+Bereznicki&author=GM+Peterson&publication_year=2016&hl=en']",27082595,https://doi.org/10.1097/MD.0000000000003361, Bezabhe 2016 ,additional,CD013080-bbs2-0054,27082595,,27082595,138.0,https://doi.org/10.1097/md.0000000000003361,,27082595
CD013080-bib-0055,"Bonner K, Mezochow A, Roberts T, Ford N, Cohn J. ",Viral load monitoring as a tool to reinforce adherence: a systematic review, Journal of Acquired Immune Deficiency Syndromes (1999) ,2013,64,    ,['citation-journal']," Bonner K, Mezochow A, Roberts T, Ford N, Cohn J. Viral load monitoring as a tool to reinforce adherence: a systematic review.  Journal of Acquired Immune Deficiency Syndromes (1999) 2013;64(1):74-8.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1097/QAI.0b013e31829f05ac', 'https://www.ncbi.nlm.nih.gov/pubmed/23774877', 'https://scholar.google.com/scholar_lookup?title=Viral+load+monitoring+as+a+tool+to+reinforce+adherence:+a+systematic+review&author=K+Bonner&author=A+Mezochow&author=T+Roberts&author=N+Ford&author=J+Cohn&publication_year=2013&hl=en']",23774877,https://doi.org/10.1097/QAI.0b013e31829f05ac, Bonner 2013 ,additional,CD013080-bbs2-0055,23774877,23774877,23774877,172.0,https://doi.org/10.1097/qai.0b013e31829f05ac,,23774877
CD013080-bib-0056,"Carrieri P, Cailleton V, Le Moing V, Spire B, Dellamonica P, Bouvet E, et al. ",The dynamic of adherence to highly active antiretroviral therapy: results from the French national APROCO cohort, Journal of Acquired Immune Deficiency Syndromes ,2001,28,    ,['citation-journal']," Carrieri P, Cailleton V, Le Moing V, Spire B, Dellamonica P, Bouvet E, et al. The dynamic of adherence to highly active antiretroviral therapy: results from the French national APROCO cohort.  Journal of Acquired Immune Deficiency Syndromes 2001;28(3):232-9.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1097/00042560-200111010-00005', 'https://www.ncbi.nlm.nih.gov/pubmed/11694829', 'https://scholar.google.com/scholar_lookup?title=The+dynamic+of+adherence+to+highly+active+antiretroviral+therapy:+results+from+the+French+national+APROCO+cohort+&author=P+Carrieri&author=V+Cailleton&author=V+LeMoing&author=B+Spire&author=P+Dellamonica&author=E+Bouvet&publication_year=2001&hl=en']",11694829,https://doi.org/10.1097/00042560-200111010-00005, Carrieri 2001 ,additional,CD013080-bbs2-0056,,11694829,11694829,205.0,,,11694829
CD013080-bib-0057,"Castillo-Mancilla JR, Haberer JE. ",Adherence measurements in HIV: new advancements in pharmacologic methods and real-time monitoring, Current HIV/AIDS Reports ,2018,15,    ,['citation-journal']," Castillo-Mancilla JR, Haberer JE. Adherence measurements in HIV: new advancements in pharmacologic methods and real-time monitoring.  Current HIV/AIDS Reports 2018;15(1):49-59.    Link to article     Google Scholar     ","['https://doi.org/10.1007/s11904-018-0377-0', 'https://scholar.google.com/scholar_lookup?title=Adherence+measurements+in+HIV:+new+advancements+in+pharmacologic+methods+and+real-time+monitoring+&author=JR+Castillo-Mancilla&author=JE+Haberer&publication_year=2018&hl=en']",,https://doi.org/10.1007/s11904-018-0377-0, Castillo‐Mancilla 2018 ,additional,CD013080-bbs2-0057,29380227,29380227,29380227,124.0,https://europepmc.org/articles/pmc5876155?pdf=render,,29380227
CD013080-bib-0058,"Chesney MA, Ickovics JR, Chambers DB, Gifford AL, Neidig J, Zwickl B, et al. ",Self-reported adherence to antiretroviral medications among participants in HIV clinical trials: the AACTG adherence instruments. Patient Care Committee & Adherence Working Group of the Outcomes Committee of the Adult AIDS Clinical Trials Group (AACTG), AIDS Care ,2000,12,    ,['citation-journal']," Chesney MA, Ickovics JR, Chambers DB, Gifford AL, Neidig J, Zwickl B, et al. Self-reported adherence to antiretroviral medications among participants in HIV clinical trials: the AACTG adherence instruments. Patient Care Committee & Adherence Working Group of the Outcomes Committee of the Adult AIDS Clinical Trials Group (AACTG).  AIDS Care 2000;12(3):255-66.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1080/09540120050042891', 'https://www.ncbi.nlm.nih.gov/pubmed/10928201', 'https://scholar.google.com/scholar_lookup?title=Self-reported+adherence+to+antiretroviral+medications+among+participants+in+HIV+clinical+trials:+the+AACTG+adherence+instruments.+Patient+Care+Committee+&+Adherence+Working+Group+of+the+Outcomes+Committee+of+the+Adult+AIDS+Clinical+Trials+Group+(AACTG)+&author=MA+Chesney&author=JR+Ickovics&author=DB+Chambers&author=AL+Gifford&author=J+Neidig&author=B+Zwickl&publication_year=2000&hl=en']",10928201,https://doi.org/10.1080/09540120050042891, Chesney 2000 ,additional,CD013080-bbs2-0058,,,10928201,1512.0,,,10928201
CD013080-bib-0059,Department of Health and Human Services - panel on Antiretroviral Guidelines for Adults and Adolescents. ,"Guidelines for the use of antiretroviral agents in adults and adolescents living with HIV, 2017",,,,. hcvguidelines.org/references/dhhs-2017 (accessed prior to 13 June 2019).   ,['citation-other']," Department of Health and Human Services - panel on Antiretroviral Guidelines for Adults and Adolescents. Guidelines for the use of antiretroviral agents in adults and adolescents living with HIV, 2017. hcvguidelines.org/references/dhhs-2017 (accessed prior to 13 June 2019).    ",[],,, DHHS 2017 ,additional,CD013080-bbs2-0059,,,,,,,
CD013080-bib-0060,European AIDS Clinical Society. ,"European AIDS Clinical Society guidelines. Version 9.0, October 2017",,,,. eacsociety.org/media/guidelines_9.0-english.pdf (accessed prior to 8 July 2018).   ,['citation-other']," European AIDS Clinical Society. European AIDS Clinical Society guidelines. Version 9.0, October 2017. eacsociety.org/media/guidelines_9.0-english.pdf (accessed prior to 8 July 2018).    ",[],,, EACS 2017 ,additional,CD013080-bbs2-0060,,,,,,,
CD013080-bib-0061,"Eshun-Wilson I, Rohwer A, Hendricks L, Oliver S, Garner P. ",Being HIV positive and staying on antiretroviral therapy in Africa: a qualitative systematic review and theoretical model, PLOS One ,2019,14,    ,['citation-journal']," Eshun-Wilson I, Rohwer A, Hendricks L, Oliver S, Garner P. Being HIV positive and staying on antiretroviral therapy in Africa: a qualitative systematic review and theoretical model.  PLOS One 2019;14(1):e0210408. [DOI: 10.1371/journal.pone.0210408] [PMID: 30629648]    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1371/journal.pone.0210408', 'https://www.ncbi.nlm.nih.gov/pubmed/30629648', 'https://scholar.google.com/scholar_lookup?title=Being+HIV+positive+and+staying+on+antiretroviral+therapy+in+Africa:+a+qualitative+systematic+review+and+theoretical+model+&author=I+Eshun-Wilson&author=A+Rohwer&author=L+Hendricks&author=S+Oliver&author=P+Garner&publication_year=2019&hl=en']",30629648,https://doi.org/10.1371/journal.pone.0210408, Eshun‐Wilson 2019 ,additional,CD013080-bbs2-0061,,,30629648,94,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0210408&type=printable,,30629648
CD013080-bib-0062,"Ford N, Nachega JB, Engel M, Mill EJ. ",Directly observed antiretroviral therapy: a systematic review and metaanalysis of randomised clinical trials, Lancet ,2009,374,    ,['citation-journal']," Ford N, Nachega JB, Engel M, Mill EJ. Directly observed antiretroviral therapy: a systematic review and metaanalysis of randomised clinical trials.  Lancet 2009;374(9707):2064-71.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1016/S0140-6736(09)61671-8', 'https://www.ncbi.nlm.nih.gov/pubmed/19954833', 'https://scholar.google.com/scholar_lookup?title=Directly+observed+antiretroviral+therapy:+a+systematic+review+and+metaanalysis+of+randomised+clinical+trials+&author=N+Ford&author=JB+Nachega&author=M+Engel&author=EJ+Mill&publication_year=2009&hl=en']",19954833,https://doi.org/10.1016/S0140-6736(09)61671-8, Ford 2009 ,additional,CD013080-bbs2-0062,,,19954833,111,http://fieldresearch.msf.org/msf/bitstream/10144/88062/1/Ford Lancet DOTS for ARV Review.pdf,,19954833
CD013080-bib-0063,"Gross R, Bilker WB, Friedman HM, Coyne JC, Strom BL. ",Provider inaccuracy in assessing adherence and outcomes with newly initiated antiretroviral therapy, AIDS ,2002,16,    ,['citation-journal']," Gross R, Bilker WB, Friedman HM, Coyne JC, Strom BL. Provider inaccuracy in assessing adherence and outcomes with newly initiated antiretroviral therapy.  AIDS 2002;16(13):1835-7.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1097/00002030-200209060-00021', 'https://www.ncbi.nlm.nih.gov/pubmed/12218400', 'https://scholar.google.com/scholar_lookup?title=Provider+inaccuracy+in+assessing+adherence+and+outcomes+with+newly+initiated+antiretroviral+therapy+&author=R+Gross&author=WB+Bilker&author=HM+Friedman&author=JC+Coyne&author=BL+Strom&publication_year=2002&hl=en']",12218400,https://doi.org/10.1097/00002030-200209060-00021, Gross 2002 ,additional,CD013080-bbs2-0063,12218400,12218400,12218400,89,https://doi.org/10.1097/00002030-200209060-00021,,12218400
CD013080-bib-0064,"Haberer JE, Sabin L, Amico KR, Orrell C, Galárraga O, Tsai AC, et al. ",Improving antiretroviral therapy adherence in resource-limited settings at scale: a discussion of interventions and recommendations, Journal of the International AIDS Society ,2017,20,    ,['citation-journal']," Haberer JE, Sabin L, Amico KR, Orrell C, Galárraga O, Tsai AC, et al. Improving antiretroviral therapy adherence in resource-limited settings at scale: a discussion of interventions and recommendations.  Journal of the International AIDS Society 2017;20(1):21371.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.7448/IAS.20.1.21371', 'https://www.ncbi.nlm.nih.gov/pubmed/28630651', 'https://scholar.google.com/scholar_lookup?title=Improving+antiretroviral+therapy+adherence+in+resource-limited+settings+at+scale:+a+discussion+of+interventions+and+recommendations+&author=JE+Haberer&author=L+Sabin&author=KR+Amico&author=C+Orrell&author=O+Galárraga&author=AC+Tsai&publication_year=2017&hl=en']",28630651,https://doi.org/10.7448/IAS.20.1.21371, Haberer 2017 ,additional,CD013080-bbs2-0064,,,28364569,58,https://doi.org/10.7448/ias.20.1.21371,,28630651
CD013080-bib-0065,"Horvath T, Azman H, Kennedy GE, Rutherford GW. ",Mobile phone text messaging for promoting adherence to antiretroviral therapy in patients with HIV infection, Cochrane Database of Systematic Reviews ,2012,,    ,['citation-journal']," Horvath T, Azman H, Kennedy GE, Rutherford GW. Mobile phone text messaging for promoting adherence to antiretroviral therapy in patients with HIV infection.  Cochrane Database of Systematic Reviews 2012, Issue 3. Art. No: CD009756. [DOI: 10.1002/14651858.CD009756]    Link to article     Google Scholar     ","['https://doi.org/10.1002/14651858.CD009756', 'https://scholar.google.com/scholar_lookup?title=Mobile+phone+text+messaging+for+promoting+adherence+to+antiretroviral+therapy+in+patients+with+HIV+infection+&author=T+Horvath&author=H+Azman&author=GE+Kennedy&author=GW+Rutherford&publication_year=2012&hl=en']",,https://doi.org/10.1002/14651858.CD009756, Horvath 2012 ,additional,CD013080-bbs2-0065,22419345,,22419345,481,https://europepmc.org/articles/pmc6486190?pdf=render,,22419345
CD013080-bib-0066,"Kabore L, Muntner P, Chamot E, Zinski A, Burkholder G, Mugavero MJ. ",Self-report measures in the assessment of antiretroviral medication adherence: comparison with medication possession ratio and HIV viral load, Journal of the International Association of Providers of AIDS Care ,2015,14,    ,['citation-journal']," Kabore L, Muntner P, Chamot E, Zinski A, Burkholder G, Mugavero MJ. Self-report measures in the assessment of antiretroviral medication adherence: comparison with medication possession ratio and HIV viral load.  Journal of the International Association of Providers of AIDS Care 2015;14(2):156-62.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1177/2325957414557263', 'https://www.ncbi.nlm.nih.gov/pubmed/25421930', 'https://scholar.google.com/scholar_lookup?title=Self-report+measures+in+the+assessment+of+antiretroviral+medication+adherence:+comparison+with+medication+possession+ratio+and+HIV+viral+load+&author=L+Kabore&author=P+Muntner&author=E+Chamot&author=A+Zinski&author=G+Burkholder&author=MJ+Mugavero&publication_year=2015&hl=en']",25421930,https://doi.org/10.1177/2325957414557263, Kabore 2015 ,additional,CD013080-bbs2-0066,25421930,25421930,25421930,45,https://doi.org/10.1177/2325957414557263,,25421930
CD013080-bib-0067,"Kanters S, Park JJ, Chan K, Socias ME, Ford N, Forrest JI, et al. ",Interventions to improve adherence to antiretroviral therapy: a systematic review and network meta-analysis, Lancet HIV ,2017,4,    ,['citation-journal']," Kanters S, Park JJ, Chan K, Socias ME, Ford N, Forrest JI, et al. Interventions to improve adherence to antiretroviral therapy: a systematic review and network meta-analysis.  Lancet HIV 2017;4(1):e31-40.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1016/S2352-3018(16)30206-5', 'https://www.ncbi.nlm.nih.gov/pubmed/27863996', 'https://scholar.google.com/scholar_lookup?title=Interventions+to+improve+adherence+to+antiretroviral+therapy:+a+systematic+review+and+network+meta-analysis+&author=S+Kanters&author=JJ+Park&author=K+Chan&author=ME+Socias&author=N+Ford&author=JI+Forrest&publication_year=2017&hl=en']",27863996,https://doi.org/10.1016/S2352-3018(16)30206-5, Kanters 2017 ,additional,CD013080-bbs2-0067,,,27863996,233,http://www.thelancet.com/article/S2352301816302065/pdf,,27863996
CD013080-bib-0068,"Knobel H, Alonso J, Casado JL, Collazos J, González J, Ruiz I, et al. ",Validation of a simplified medication adherence questionnaire in a large cohort of HIV-infected patients: the GEEMA Study," AIDS (London, England) ",2002,16,    ,['citation-journal']," Knobel H, Alonso J, Casado JL, Collazos J, González J, Ruiz I, et al. Validation of a simplified medication adherence questionnaire in a large cohort of HIV-infected patients: the GEEMA Study.  AIDS (London, England) 2002;16(4):605-13.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1097/00002030-200203080-00012', 'https://www.ncbi.nlm.nih.gov/pubmed/11873004', 'https://scholar.google.com/scholar_lookup?title=Validation+of+a+simplified+medication+adherence+questionnaire+in+a+large+cohort+of+HIV-infected+patients:+the+GEEMA+Study+&author=H+Knobel&author=J+Alonso&author=JL+Casado&author=J+Collazos&author=J+González&author=I+Ruiz&publication_year=2002&hl=en']",11873004,https://doi.org/10.1097/00002030-200203080-00012, Knobel 2002 ,additional,CD013080-bbs2-0068,,,11873004,461,https://doi.org/10.1097/00002030-200203080-00012,,11873004
CD013080-bib-0069,"Kredo T, Adeniyi FB, Bateganya M, Pienaar ED. ",Task shifting from doctors to non-doctors for initiation and maintenance of antiretroviral therapy, Cochrane Database of Systematic Reviews ,2014,,    ,['citation-journal']," Kredo T, Adeniyi FB, Bateganya M, Pienaar ED. Task shifting from doctors to non-doctors for initiation and maintenance of antiretroviral therapy.  Cochrane Database of Systematic Reviews 2014, Issue 7. Art. No: CD007331. [DOI: 10.1002/14651858.CD007331.pub3]    Link to article     Google Scholar     ","['https://doi.org/10.1002/14651858.CD007331.pub3', 'https://scholar.google.com/scholar_lookup?title=Task+shifting+from+doctors+to+non-doctors+for+initiation+and+maintenance+of+antiretroviral+therapy+&author=T+Kredo&author=FB+Adeniyi&author=M+Bateganya&author=ED+Pienaar&publication_year=2014&hl=en']",,https://doi.org/10.1002/14651858.CD007331.pub3, Kredo 2014 ,additional,CD013080-bbs2-0069,24980859,26449702,24980859,55,,,24980859
CD013080-bib-0070,"Lam WY, Fresco P. ",Medication adherence measures: an overview, Biomedical Research International ,2015,2015,    ,['citation-journal']," Lam WY, Fresco P. Medication adherence measures: an overview.  Biomedical Research International 2015;2015:217047.    Link to article     Google Scholar     ","['https://doi.org/10.1155/2015/217047', 'https://scholar.google.com/scholar_lookup?title=Medication+adherence+measures:+an+overview&author=WY+Lam&author=P+Fresco&publication_year=2015&hl=en']",,https://doi.org/10.1155/2015/217047, Lam 2015 ,additional,CD013080-bbs2-0070,26539470,,26539470,1178,https://downloads.hindawi.com/journals/bmri/2015/217047.pdf,,26539470
CD013080-bib-0071,"Lima VD, Bangsberg DR, Harrigan PR, Deeks SG, Yip B, Hogg RS, et al. ",Risk of viral failure declines with duration of suppression on highly active antiretroviral therapy irrespective of adherence level, Journal of Acquired Immune Deficiency Syndromes ,2010,55,    ,['citation-journal']," Lima VD, Bangsberg DR, Harrigan PR, Deeks SG, Yip B, Hogg RS, et al. Risk of viral failure declines with duration of suppression on highly active antiretroviral therapy irrespective of adherence level.  Journal of Acquired Immune Deficiency Syndromes 2010;55(4):460-5.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1097/QAI.0b013e3181f2ac87', 'https://www.ncbi.nlm.nih.gov/pubmed/20838225', 'https://scholar.google.com/scholar_lookup?title=Risk+of+viral+failure+declines+with+duration+of+suppression+on+highly+active+antiretroviral+therapy+irrespective+of+adherence+level+&author=VD+Lima&author=DR+Bangsberg&author=PR+Harrigan&author=SG+Deeks&author=B+Yip&author=RS+Hogg&publication_year=2010&hl=en']",20838225,https://doi.org/10.1097/QAI.0b013e3181f2ac87, Lima 2010 ,additional,CD013080-bbs2-0071,,20838225,20838225,144,https://doi.org/10.1097/qai.0b013e3181f2ac87,,20838225
CD013080-bib-0072,"Mannheimer SB, Mukherjee R, Hirschhorn LR, Dougherty J, Celano SA, Ciccarone D, et al. ",The CASE adherence index: a novel method for measuring adherence to antiretroviral therapy, AIDS Care ,2006,18,    ,['citation-journal']," Mannheimer SB, Mukherjee R, Hirschhorn LR, Dougherty J, Celano SA, Ciccarone D, et al. The CASE adherence index: a novel method for measuring adherence to antiretroviral therapy.  AIDS Care 2006;18(7):853-61.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1080/09540120500465160', 'https://www.ncbi.nlm.nih.gov/pubmed/16971298', 'https://scholar.google.com/scholar_lookup?title=The+CASE+adherence+index:+a+novel+method+for+measuring+adherence+to+antiretroviral+therapy+&author=SB+Mannheimer&author=R+Mukherjee&author=LR+Hirschhorn&author=J+Dougherty&author=SA+Celano&author=D+Ciccarone&publication_year=2006&hl=en']",16971298,https://doi.org/10.1080/09540120500465160, Mannheimer 2006 ,additional,CD013080-bbs2-0072,,,16971298,170,https://europepmc.org/articles/pmc2567829?pdf=render,,16971298
CD013080-bib-0073,"Moher D, Liberati A, Tetzlaff J, Altman DG, the PRISMA Group. ",Preferred reporting items for systematic reviews and meta-analyses: the PRISMA statement, PLOS Medicine ,2009,6,    ,['citation-journal']," Moher D, Liberati A, Tetzlaff J, Altman DG, the PRISMA Group. Preferred reporting items for systematic reviews and meta-analyses: the PRISMA statement.  PLOS Medicine 2009;6(7):e1000097. [DOI: 10.1371/journal.pmed1000097]    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1371/journal.pmed.1000097', 'https://www.ncbi.nlm.nih.gov/pubmed/19621072', 'https://scholar.google.com/scholar_lookup?title=Preferred+reporting+items+for+systematic+reviews+and+meta-analyses:+the+PRISMA+statement&author=D+Moher&author=A+Liberati&author=J+Tetzlaff&author=DG+Altman&publication_year=2009&hl=en']",19621072,https://doi.org/10.1371/journal.pmed.1000097, Moher 2009 ,additional,CD013080-bbs2-0073,25555855,,19621072,10283,https://journals.plos.org/plosmedicine/article/file?id=10.1371/journal.pmed.1000097&type=printable,,19621072
