reference_id,authors,title,journal,year,volume,citation_footer,citation_type,citation,urls,pubmed_id,doi,header,reference_type,study_id,exclusion_reason,PUBMED_ID_TITLE_AUTHORS,PUBMED_ID_TITLE,PUBMED_ID_S2,N_CITATIONS,S2_PDF_LINK,CORE_PDF_LINK,PUBMED_ID
CD012199-bib-0095,"Hayashi S, Suemitsu T, Kunii C. ",Soil-transmitted helminthiasis control program in Japan, Boletín Chileno de parasitología ,1981,36,    ,['citation-journal']," Hayashi S, Suemitsu T, Kunii C. Soil-transmitted helminthiasis control program in Japan.  Boletín Chileno de parasitología 1981;36(1-2):2-5. CENTRAL    PubMed     Google Scholar     ","['', 'https://www.ncbi.nlm.nih.gov/pubmed/7344708', 'https://scholar.google.com/scholar_lookup?title=Soil-transmitted+helminthiasis+control+program+in+Japan&author=S+Hayashi&author=T+Suemitsu&author=C+Kunii&publication_year=1981&hl=en']",7344708,, Hayashi 1981 {published data only}  ,excluded,CD012199-bbs2-0078, Wrong study design ,,,,,,,7344708
CD012199-bib-0096,"Homeida M, Zimmerman V, Baraka OZ, Sulieman SM, Awad K, Omer K, et al. ",Helminth infections in Sudan, Lancet ,1994,344,    ,['citation-journal']," Homeida M, Zimmerman V, Baraka OZ, Sulieman SM, Awad K, Omer K, et al. Helminth infections in Sudan.  Lancet 1994;344(8931):1228. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1016/S0140-6736(94)90541-X', 'https://www.ncbi.nlm.nih.gov/pubmed/7934560', 'https://scholar.google.com/scholar_lookup?title=Helminth+infections+in+Sudan&author=M+Homeida&author=V+Zimmerman&author=OZ+Baraka&author=SM+Sulieman&author=K+Awad&author=K+Omer&publication_year=1994&hl=en']",7934560,https://doi.org/10.1016/S0140-6736(94)90541-X, Homeida 1994 {published data only}  ,excluded,CD012199-bbs2-0079, Wrong study design ,,,7934560,5,,,7934560
CD012199-bib-0097,"Hong-Chun T, Meng T, Hong X, Han-Gang L, Xiao-Ke Z, Chang-Hua L, et al. ",Evaluation on effectiveness of comprehensive control model for soil-transmitted nematodiasis, Zhongguo Xue Xi Chong Bing Fang Zhi Za Zhi ,2011,23,    ,['citation-journal']," Hong-Chun T, Meng T, Hong X, Han-Gang L, Xiao-Ke Z, Chang-Hua L, et al. Evaluation on effectiveness of comprehensive control model for soil-transmitted nematodiasis.  Zhongguo Xue Xi Chong Bing Fang Zhi Za Zhi 2011;23(5):518-23. CENTRAL    PubMed     Google Scholar     ","['', 'https://www.ncbi.nlm.nih.gov/pubmed/22263499', 'https://scholar.google.com/scholar_lookup?title=Evaluation+on+effectiveness+of+comprehensive+control+model+for+soil-transmitted+nematodiasis&author=T+Hong-Chun&author=T+Meng&author=X+Hong&author=L+Han-Gang&author=Z+Xiao-Ke&author=L+Chang-Hua&publication_year=2011&hl=en']",22263499,, Hong Chun 2011 {published data only}  ,excluded,CD012199-bbs2-0080, Wrong study design ,,,,,,,22263499
CD012199-bib-0098,"Hosain GM, Saha S, Begum A. ","Impact of sanitation and health education on intestinal parasite infection among primary school aged children of Sherpur, Bangladesh", Tropical Doctor ,2003,33,    ,['citation-journal']," Hosain GM, Saha S, Begum A. Impact of sanitation and health education on intestinal parasite infection among primary school aged children of Sherpur, Bangladesh.  Tropical Doctor 2003;33(3):139-43. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1177/004947550303300306', 'https://www.ncbi.nlm.nih.gov/pubmed/12870597', 'https://scholar.google.com/scholar_lookup?title=Impact+of+sanitation+and+health+education+on+intestinal+parasite+infection+among+primary+school+aged+children+of+Sherpur,+Bangladesh+&author=GM+Hosain&author=S+Saha&author=A+Begum&publication_year=2003&hl=en']",12870597,https://doi.org/10.1177/004947550303300306, Hosain 2003 {published data only}  ,excluded,CD012199-bbs2-0081, Wrong study design ,,,12870597,26,,,12870597
CD012199-bib-0099,ISRCTN16961836. ,"Efficacy of a behavioural intervention based on food consumption, nutritional state and micronutrient deficiency in under five children, Angola",,,,   ,['citation-other']," ISRCTN16961836. Efficacy of a behavioural intervention based on food consumption, nutritional state and micronutrient deficiency in under five children, Angola. who.int/trialsearch/trial2.aspx? Trialid=isrctn16961836 (first received 2 June 2016). CENTRAL    ",[''],,, ISRCTN16961836 {published data only}  ,excluded,CD012199-bbs2-0082, Wrong study design ,,,,,,,
CD012199-bib-0100,ISRCTN17030361. ,"Combining treatment, sanitation and health education to control neglected tropical diseases. An integrated approach to control neglected tropical diseases",,,,   ,['citation-other']," ISRCTN17030361. Combining treatment, sanitation and health education to control neglected tropical diseases. An integrated approach to control neglected tropical diseases. doi.org/10.1186/ISRCTN17030361 (first received 19 July 2017). CENTRAL    ",[''],,, ISRCTN17030361 {published data only}  ,excluded,CD012199-bbs2-0083, Wrong study design ,,,,,,,
CD012199-bib-0101,ISRCTN45013173. ,Mikono Safi Study - Hand hygiene intervention to optimise helminthic infections control: a cluster-randomised controlled trial in NW Tanzania,,,,   ,['citation-other'], ISRCTN45013173. Mikono Safi Study - Hand hygiene intervention to optimise helminthic infections control: a cluster-randomised controlled trial in NW Tanzania. doi.org/10.1186/ISRCTN45013173 (first received 9 June 2017). CENTRAL    ,[''],,, ISRCTN45013173 {published data only}  ,excluded,CD012199-bbs2-0084, Protocol only ,,,,,,,
CD012199-bib-0102,"Jiang HY, Yang CL, Zhou XJ. ","Effect of strategy of control and prevention of intestinal nematodiasis in Dongtai City, Jiangsu Province", Zhongguo Xue Xi Chong Bing Fang Zhi Za Zhi ,2015,27,    ,['citation-journal']," Jiang HY, Yang CL, Zhou XJ. Effect of strategy of control and prevention of intestinal nematodiasis in Dongtai City, Jiangsu Province.  Zhongguo Xue Xi Chong Bing Fang Zhi Za Zhi 2015;27(4):403-9. CENTRAL    PubMed     Google Scholar     ","['', 'https://www.ncbi.nlm.nih.gov/pubmed/26767265', 'https://scholar.google.com/scholar_lookup?title=Effect+of+strategy+of+control+and+prevention+of+intestinal+nematodiasis+in+Dongtai+City,+Jiangsu+Province+&author=HY+Jiang&author=CL+Yang&author=XJ+Zhou&publication_year=2015&hl=en']",26767265,, Jiang 2015 {published data only}  ,excluded,CD012199-bbs2-0085, Wrong study design ,,,,,,,26767265
CD012199-bib-0103,Kobayashi A. ,Japanese program for the control of geohelminthiasis, Salud Pública de México ,1984,26,    ,['citation-journal'], Kobayashi A. Japanese program for the control of geohelminthiasis.  Salud Pública de México 1984;26(6):579-88. CENTRAL    PubMed     Google Scholar     ,"['', 'https://www.ncbi.nlm.nih.gov/pubmed/6515467', 'https://scholar.google.com/scholar_lookup?title=Japanese+program+for+the+control+of+geohelminthiasis&author=A+Kobayashi&publication_year=1984&hl=en']",6515467,, Kobayashi 1984 {published data only}  ,excluded,CD012199-bbs2-0086, Wrong study design ,,,,,,,6515467
CD012199-bib-0104,"Krushinskaia TF, Khomiakov AV, Fonbernshtein M, Ermolova RS. ",Forms and effectiveness of health education in the prevention of ascaridiasis, Zdravookhr Ross Fed ,1976,3,    ,['citation-journal']," Krushinskaia TF, Khomiakov AV, Fonbernshtein M, Ermolova RS. Forms and effectiveness of health education in the prevention of ascaridiasis.  Zdravookhr Ross Fed 1976;3:21-3. CENTRAL    Google Scholar     ","['', 'https://scholar.google.com/scholar_lookup?title=Forms+and+effectiveness+of+health+education+in+the+prevention+of+ascaridiasis&author=TF+Krushinskaia&author=AV+Khomiakov&author=M+Fonbernshtein&author=RS+Ermolova&publication_year=1976&hl=en']",,, Krushinskaia 1976 {published data only}  ,excluded,CD012199-bbs2-0087, Wrong outcomes ,,,,,,,
CD012199-bib-0105,"Kurscheid J, Bendrups D, Susilo J, Williams C, Amaral S, Laksono B, et al. ",Shadow puppets and neglected diseases: evaluating a health promotion performance in Rural Indonesia, International Journal of Environmental Research and Public Health ,2018,15,    ,['citation-journal']," Kurscheid J, Bendrups D, Susilo J, Williams C, Amaral S, Laksono B, et al. Shadow puppets and neglected diseases: evaluating a health promotion performance in Rural Indonesia.  International Journal of Environmental Research and Public Health 2018;15(9):1-12. CENTRAL [DOI: 10.3390/ijerph15092050]    Link to article     Google Scholar     ","['', 'https://doi.org/10.3390/ijerph15092050', 'https://scholar.google.com/scholar_lookup?title=Shadow+puppets+and+neglected+diseases:+evaluating+a+health+promotion+performance+in+Rural+Indonesia+&author=J+Kurscheid&author=D+Bendrups&author=J+Susilo&author=C+Williams&author=S+Amaral&author=B+Laksono&publication_year=2018&hl=en']",,https://doi.org/10.3390/ijerph15092050, Kurscheid 2018 {published data only}  ,excluded,CD012199-bbs2-0088, Wrong outcomes ,,,30235817,23,https://www.mdpi.com/1660-4601/15/9/2050/pdf?version=1537344002,,30235817
CD012199-bib-0106,"Lansdown R, Ledward A, Hall A, Issae W, Yona E, Matulu J, et al. ","Schistosomiasis, helminth infection and health education in Tanzania: achieving behaviour change in primary schools", Health Education Research ,2002,17,    ,['citation-journal']," Lansdown R, Ledward A, Hall A, Issae W, Yona E, Matulu J, et al. Schistosomiasis, helminth infection and health education in Tanzania: achieving behaviour change in primary schools.  Health Education Research 2002;17(4):425-33. CENTRAL [DOI: 10.1093/her/17.4.425]    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1093/her/17.4.425', 'https://www.ncbi.nlm.nih.gov/pubmed/12197588', 'https://scholar.google.com/scholar_lookup?title=Schistosomiasis,+helminth+infection+and+health+education+in+Tanzania:+achieving+behaviour+change+in+primary+schools+&author=R+Lansdown&author=A+Ledward&author=A+Hall&author=W+Issae&author=E+Yona&author=J+Matulu&publication_year=2002&hl=en']",12197588,https://doi.org/10.1093/her/17.4.425, Lansdown 2002 {published data only}  ,excluded,CD012199-bbs2-0089, Wrong outcomes ,,,12197588,79,https://academic.oup.com/her/article-pdf/17/4/425/9809479/170425.pdf,,12197588
CD012199-bib-0107,"Le Hung Q, de Vries PJ, Giao PT, Binh TQ, Nam NV, Kagerj PA. ",Intestinal helminth infection in an ethnic minority commune in southern Vietnam, Southeast Asian Journal of Tropical Medicine and Public Health ,2005,36,    ,['citation-journal']," Le Hung Q, de Vries PJ, Giao PT, Binh TQ, Nam NV, Kagerj PA. Intestinal helminth infection in an ethnic minority commune in southern Vietnam.  Southeast Asian Journal of Tropical Medicine and Public Health 2005;36(3):623-8. CENTRAL    PubMed     Google Scholar     ","['', 'https://www.ncbi.nlm.nih.gov/pubmed/16124428', 'https://scholar.google.com/scholar_lookup?title=Intestinal+helminth+infection+in+an+ethnic+minority+commune+in+southern+Vietnam&author=Q+LeHung&author=PJ+Vries&author=PT+Giao&author=TQ+Binh&author=NV+Nam&author=PA+Kagerj&publication_year=2005&hl=en']",16124428,, Le Hung 2005 {published data only}  ,excluded,CD012199-bbs2-0090, Wrong study design ,,,,,,,16124428
CD012199-bib-0108,"Li WJ, Chen SR, Li YH, Fang W, K CR, Wang LB. ",Evaluation on intervention measures of comprehensive control for parasitic diseases in demonstration plot of Xiangyun County, Chinese Journal of Schistosomiasis Control ,2011,23,    ,['citation-journal']," Li WJ, Chen SR, Li YH, Fang W, K CR, Wang LB. Evaluation on intervention measures of comprehensive control for parasitic diseases in demonstration plot of Xiangyun County.  Chinese Journal of Schistosomiasis Control 2011;23(5):524-8. CENTRAL    PubMed     Google Scholar     ","['', 'https://www.ncbi.nlm.nih.gov/pubmed/22263501', 'https://scholar.google.com/scholar_lookup?title=Evaluation+on+intervention+measures+of+comprehensive+control+for+parasitic+diseases+in+demonstration+plot+of+Xiangyun+County+&author=WJ+Li&author=SR+Chen&author=YH+Li&author=W+Fang&author=CR+K&author=LB+Wang&publication_year=2011&hl=en']",22263501,, Li 2011 {published data only}  ,excluded,CD012199-bbs2-0091, Wrong study design ,,,,,,,22263501
CD012199-bib-0109,"Li WJ, Chen SR, Li YH, Fang W, K CR, Wang LB. ",Evaluation on intervention measures of comprehensive control for parasitic diseases in demonstration plot of Xiangyun County, Zhongguo Xue Xi Chong Bing Fang Zhi Za Zhi ,2011,23,    ,['citation-journal']," Li WJ, Chen SR, Li YH, Fang W, K CR, Wang LB. Evaluation on intervention measures of comprehensive control for parasitic diseases in demonstration plot of Xiangyun County.  Zhongguo Xue Xi Chong Bing Fang Zhi Za Zhi 2011;23(5):524-8. CENTRAL    PubMed     Google Scholar     ","['', 'https://www.ncbi.nlm.nih.gov/pubmed/22263501', 'https://scholar.google.com/scholar_lookup?title=Evaluation+on+intervention+measures+of+comprehensive+control+for+parasitic+diseases+in+demonstration+plot+of+Xiangyun+County+&author=WJ+Li&author=SR+Chen&author=YH+Li&author=W+Fang&author=CR+K&author=LB+Wang&publication_year=2011&hl=en']",22263501,, Li 2011 {published data only}  ,excluded,CD012199-bbs2-0091, Wrong study design ,,,,,,,22263501
CD012199-bib-0110,"Liu C, Lu L, Zhang L, Luo R, Sylvia S, Medina A, et al. ","Effect of deworming on indices of health, cognition, and education among schoolchildren in rural China: a cluster-randomized controlled trial", American Journal of Tropical Medicine and Hygiene ,2017,96,    ,['citation-journal']," Liu C, Lu L, Zhang L, Luo R, Sylvia S, Medina A, et al. Effect of deworming on indices of health, cognition, and education among schoolchildren in rural China: a cluster-randomized controlled trial.  American Journal of Tropical Medicine and Hygiene 2017;96(6):1478-89. CENTRAL [DOI: 10.4269/ajtmh.16-0354]    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.4269/ajtmh.16-0354', 'https://www.ncbi.nlm.nih.gov/pubmed/28093533', 'https://scholar.google.com/scholar_lookup?title=Effect+of+deworming+on+indices+of+health,+cognition,+and+education+among+schoolchildren+in+rural+China:+a+cluster-randomized+controlled+trial+&author=C+Liu&author=L+Lu&author=L+Zhang&author=R+Luo&author=S+Sylvia&author=A+Medina&publication_year=2017&hl=en']",28093533,https://doi.org/10.4269/ajtmh.16-0354, Liu 2017 {published data only}  ,excluded,CD012199-bbs2-0092, Wrong comparator ,,,28093533,36,http://www.ajtmh.org/deliver/fulltext/14761645/96/6/1478.pdf?itemId=%2Fcontent%2Fjournals%2F10.4269%2Fajtmh.16-0354&mimeType=pdf&containerItemId=content/journals/14761645,,28093533
CD012199-bib-0111,Luong TV. ,De-worming school children and hygiene intervention, International Journal of Environmental Health Research ,2003,13 Suppl 1,    ,['citation-journal'], Luong TV. De-worming school children and hygiene intervention.  International Journal of Environmental Health Research 2003;13 Suppl 1:S153-9. CENTRAL [DOI: 10.1080/0960312031000102912]    Link to article     PubMed     Google Scholar     ,"['', 'https://doi.org/10.1080/0960312031000102912', 'https://www.ncbi.nlm.nih.gov/pubmed/12775391', 'https://scholar.google.com/scholar_lookup?title=De-worming+school+children+and+hygiene+intervention&author=TV+Luong&publication_year=2003&hl=en']",12775391,https://doi.org/10.1080/0960312031000102912, Luong 2003 {published data only}  ,excluded,CD012199-bbs2-0093, Wrong study design ,,,,42,,,12775391
CD012199-bib-0112,"Mao FZ, Chen YY, Xu XZ, Ni BX, Jin XL, Dai Y, et al. ","Multi-intervention integrated deworming strategy for sustained control of soil-transmitted helminths infections: a case study in Jiangsu Province, China", Infectious Diseases of Poverty ,2021,10,    ,['citation-journal']," Mao FZ, Chen YY, Xu XZ, Ni BX, Jin XL, Dai Y, et al. Multi-intervention integrated deworming strategy for sustained control of soil-transmitted helminths infections: a case study in Jiangsu Province, China.  Infectious Diseases of Poverty 2021;10(1):116. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1186/s40249-021-00903-7', 'https://www.ncbi.nlm.nih.gov/pubmed/34507609', 'https://scholar.google.com/scholar_lookup?title=Multi-intervention+integrated+deworming+strategy+for+sustained+control+of+soil-transmitted+helminths+infections:+a+case+study+in+Jiangsu+Province,+China+&author=FZ+Mao&author=YY+Chen&author=XZ+Xu&author=BX+Ni&author=XL+Jin&author=Y+Dai&publication_year=2021&hl=en']",34507609,https://doi.org/10.1186/s40249-021-00903-7, Mao 2021 {published data only}  ,excluded,CD012199-bbs2-0094, Wrong study design ,,,34507609,5,https://idpjournal.biomedcentral.com/track/pdf/10.1186/s40249-021-00903-7,,34507609
CD012199-bib-0113,"Mara D, Lane J, Scott B, Trouba D. ",Sanitation and health, PLOS Medicine ,2010,7,    ,['citation-journal']," Mara D, Lane J, Scott B, Trouba D. Sanitation and health.  PLOS Medicine 2010;7(11):e1000363. CENTRAL [DOI: 10.1371/journal.pmed.1000363]    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1371/journal.pmed.1000363', 'https://www.ncbi.nlm.nih.gov/pubmed/21125018', 'https://scholar.google.com/scholar_lookup?title=Sanitation+and+health&author=D+Mara&author=J+Lane&author=B+Scott&author=D+Trouba&publication_year=2010&hl=en']",21125018,https://doi.org/10.1371/journal.pmed.1000363, Mara 2010 {published data only}  ,excluded,CD012199-bbs2-0095, Wrong study design ,,,21125018,624,https://journals.plos.org/plosmedicine/article/file?id=10.1371/journal.pmed.1000363&type=printable,,21125018
CD012199-bib-0114,Marwah SN. ,An experiment in interruption of man-to-man faecal and helminthic circulation in a rural community, Journal of the Indian Medical Association ,1958,31,    ,['citation-journal'], Marwah SN. An experiment in interruption of man-to-man faecal and helminthic circulation in a rural community.  Journal of the Indian Medical Association 1958;31(10):403-8. CENTRAL    PubMed     Google Scholar     ,"['', 'https://www.ncbi.nlm.nih.gov/pubmed/13611280', 'https://scholar.google.com/scholar_lookup?title=An+experiment+in+interruption+of+man-to-man+faecal+and+helminthic+circulation+in+a+rural+community+&author=SN+Marwah&publication_year=1958&hl=en']",13611280,, Marwah 1958 {published data only}  ,excluded,CD012199-bbs2-0096, Wrong study design ,,,,,,,13611280
CD012199-bib-0115,"Means AR, van Lieshout L, Brienen E, Yuhas K, Hughes JP, Ndungu P, et al. ",Combined effectiveness of anthelmintic chemotherapy and WASH among HIV-infected adults, PLOS Neglected Tropical Diseases ,2018,12,    ,['citation-journal']," Means AR, van Lieshout L, Brienen E, Yuhas K, Hughes JP, Ndungu P, et al. Combined effectiveness of anthelmintic chemotherapy and WASH among HIV-infected adults.  PLOS Neglected Tropical Diseases 2018;12(1):e0005955. CENTRAL [DOI: 10.1371/journal.pntd.0005955]    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1371/journal.pntd.0005955', 'https://www.ncbi.nlm.nih.gov/pubmed/29346385', 'https://scholar.google.com/scholar_lookup?title=Combined+effectiveness+of+anthelmintic+chemotherapy+and+WASH+among+HIV-infected+adults&author=AR+Means&author=L+Lieshout&author=E+Brienen&author=K+Yuhas&author=JP+Hughes&author=P+Ndungu&publication_year=2018&hl=en']",29346385,https://doi.org/10.1371/journal.pntd.0005955, Means 2018 {published data only}  ,excluded,CD012199-bbs2-0097, Wrong study design ,,,29346385,4,https://journals.plos.org/plosntds/article/file?id=10.1371/journal.pntd.0005955&type=printable,,29346385
CD012199-bib-0116,"Messou E, Sangare SV, Josseran R, LeCorre C, Guelain J. ",Effect of improvement of sanitary conditions and of domestic hygiene on incidence of enteric for ascaridiasis and ankylostomiasis of children aged 2 to 4 years in rural area of Cote d'Ivoire, Bulletin De La Societe De Pathologie Exotique ,1997,90,    ,['citation-journal']," Messou E, Sangare SV, Josseran R, LeCorre C, Guelain J. Effect of improvement of sanitary conditions and of domestic hygiene on incidence of enteric for ascaridiasis and ankylostomiasis of children aged 2 to 4 years in rural area of Cote d'Ivoire.  Bulletin De La Societe De Pathologie Exotique 1997;90(1):48-50. CENTRAL    PubMed     Google Scholar     ","['', 'https://www.ncbi.nlm.nih.gov/pubmed/9264752', ""https://scholar.google.com/scholar_lookup?title=Effect+of+improvement+of+sanitary+conditions+and+of+domestic+hygiene+on+incidence+of+enteric+for+ascaridiasis+and+ankylostomiasis+of+children+aged+2+to+4+years+in+rural+area+of+Cote+d'Ivoire+&author=E+Messou&author=SV+Sangare&author=R+Josseran&author=C+LeCorre&author=J+Guelain&publication_year=1997&hl=en""]",9264752,, Messou 1997 {published data only}  ,excluded,CD012199-bbs2-0098, Wrong study design ,,,,,,,9264752
CD012199-bib-0117,"Messou E, Sangare SV, Josseran R, Le Corre C, Guelain J. ",Impact of improved sanitary conditions and domestic hygiene on the incidence of ascaridiasis and ancylostomiasis in children two to four years old in the rural zones of Ivory Coast, Bulletin de la Société de Pathologie Exotique ,1997,90,    ,['citation-journal']," Messou E, Sangare SV, Josseran R, Le Corre C, Guelain J. Impact of improved sanitary conditions and domestic hygiene on the incidence of ascaridiasis and ancylostomiasis in children two to four years old in the rural zones of Ivory Coast.  Bulletin de la Société de Pathologie Exotique 1997;90(1):48-50. CENTRAL    PubMed     Google Scholar     ","['', 'https://www.ncbi.nlm.nih.gov/pubmed/9264752', 'https://scholar.google.com/scholar_lookup?title=Impact+of+improved+sanitary+conditions+and+domestic+hygiene+on+the+incidence+of+ascaridiasis+and+ancylostomiasis+in+children+two+to+four+years+old+in+the+rural+zones+of+Ivory+Coast+&author=E+Messou&author=SV+Sangare&author=R+Josseran&author=C+LeCorre&author=J+Guelain&publication_year=1997&hl=en']",9264752,, Messou 1997 {published data only}  ,excluded,CD012199-bbs2-0098, Wrong study design ,,,,,,,9264752
CD012199-bib-0118,"Minamoto K, Mascie-Taylor CGN, Karim E, Moji K, Rahman M. ","Short- and long-term impact of health education in improving water supply, sanitation and knowledge about intestinal helminths in rural Bangladesh", Public Health ,2012,126,    ,['citation-journal']," Minamoto K, Mascie-Taylor CGN, Karim E, Moji K, Rahman M. Short- and long-term impact of health education in improving water supply, sanitation and knowledge about intestinal helminths in rural Bangladesh.  Public Health 2012;126(5):437-40. CENTRAL [DOI: 10.1016/j.puhe.2012.02.003]    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1016/j.puhe.2012.02.003', 'https://www.ncbi.nlm.nih.gov/pubmed/22445716', 'https://scholar.google.com/scholar_lookup?title=Short-+and+long-term+impact+of+health+education+in+improving+water+supply,+sanitation+and+knowledge+about+intestinal+helminths+in+rural+Bangladesh+&author=K+Minamoto&author=CGN+Mascie-Taylor&author=E+Karim&author=K+Moji&author=M+Rahman&publication_year=2012&hl=en']",22445716,https://doi.org/10.1016/j.puhe.2012.02.003, Minamoto 2012 {published data only}  ,excluded,CD012199-bbs2-0099, Wrong outcomes ,,,22445716,19,,,22445716
CD012199-bib-0119,"Mogaji HO, Ekpo UF, Yusuff QA, Yusuff HA, Adeaga DO, Monday J, et al. ","Impacts of water, sanitation and hygiene (WASH) interventions on intestinal helminthiasis of school-aged children in Ogun State, South-Western Nigeria", Tropical Medicine and International Health ,2015,20,    ,['citation-journal']," Mogaji HO, Ekpo UF, Yusuff QA, Yusuff HA, Adeaga DO, Monday J, et al. Impacts of water, sanitation and hygiene (WASH) interventions on intestinal helminthiasis of school-aged children in Ogun State, South-Western Nigeria.  Tropical Medicine and International Health 2015;20(Suppl 1):233. CENTRAL [DOI: 10.1111/tmi.12574]    Google Scholar     ","['', 'https://scholar.google.com/scholar_lookup?title=Impacts+of+water,+sanitation+and+hygiene+(WASH)+interventions+on+intestinal+helminthiasis+of+school-aged+children+in+Ogun+State,+South-Western+Nigeria+&author=HO+Mogaji&author=UF+Ekpo&author=QA+Yusuff&author=HA+Yusuff&author=DO+Adeaga&author=J+Monday&publication_year=2015&hl=en']",,, Mogaji 2015 {published data only}  ,excluded,CD012199-bbs2-0100, Wrong study design ,,,,,,,
CD012199-bib-0120,"Mogaji HO, Dedeke GA, Omotola JO, Yussuf QA, Yussuf HA, Adeaga DO, et al. ","Prevalence of soil transmitted helminths in water, sanitation, and hygiene (WASH) supported and non-supported schools in Ogun State, Nigeria", American Journal of Tropical Medicine and Hygiene ,2017,95,    ,['citation-journal']," Mogaji HO, Dedeke GA, Omotola JO, Yussuf QA, Yussuf HA, Adeaga DO, et al. Prevalence of soil transmitted helminths in water, sanitation, and hygiene (WASH) supported and non-supported schools in Ogun State, Nigeria.  American Journal of Tropical Medicine and Hygiene 2017;95(5):182-3. CENTRAL    Google Scholar     ","['', 'https://scholar.google.com/scholar_lookup?title=Prevalence+of+soil+transmitted+helminths+in+water,+sanitation,+and+hygiene+(WASH)+supported+and+non-supported+schools+in+Ogun+State,+Nigeria+&author=HO+Mogaji&author=GA+Dedeke&author=JO+Omotola&author=QA+Yussuf&author=HA+Yussuf&author=DO+Adeaga&publication_year=2017&hl=en']",,, Mogaji 2016 {published data only}  ,excluded,CD012199-bbs2-0101, Wrong study design ,,,,,,,
CD012199-bib-0121,"Mogaji HO, Dedeke GA, Omotola JO, Yussuf QA, Yussuf HA, Adeaga DO, et al. ","Prevalence of soil transmitted helminths in water, sanitation and hygiene (wash) supported and non supported schools in Ogun state, Nigeria", American Journal of Tropical Medicine and Hygiene ,2016,95,    ,['citation-journal']," Mogaji HO, Dedeke GA, Omotola JO, Yussuf QA, Yussuf HA, Adeaga DO, et al. Prevalence of soil transmitted helminths in water, sanitation and hygiene (wash) supported and non supported schools in Ogun state, Nigeria.  American Journal of Tropical Medicine and Hygiene 2016;95(5 Suppl 1):183. CENTRAL [DOI: 10.4269/ajtmh.abstract2016]    Google Scholar     ","['', 'https://scholar.google.com/scholar_lookup?title=Prevalence+of+soil+transmitted+helminths+in+water,+sanitation+and+hygiene+(wash)+supported+and+non+supported+schools+in+Ogun+state,+Nigeria+&author=HO+Mogaji&author=GA+Dedeke&author=JO+Omotola&author=QA+Yussuf&author=HA+Yussuf&author=DO+Adeaga&publication_year=2016&hl=en']",,, Mogaji 2016 {published data only}  ,excluded,CD012199-bbs2-0101, Wrong study design ,,,,,,,
CD012199-bib-0122,"Mohapatra PR, Panigrahi MK, Bhuniya S. ",Effectiveness of a rural sanitation programme: finding the gaps, Lancet Global Health ,2015,3,    ,['citation-journal']," Mohapatra PR, Panigrahi MK, Bhuniya S. Effectiveness of a rural sanitation programme: finding the gaps.  Lancet Global Health 2015;3(1):e17. CENTRAL [DOI: 10.1016/S2214-109X%2814%2970358-4]    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1016/S2214-109X(14)70358-4', 'https://www.ncbi.nlm.nih.gov/pubmed/25539961', 'https://scholar.google.com/scholar_lookup?title=Effectiveness+of+a+rural+sanitation+programme:+finding+the+gaps&author=PR+Mohapatra&author=MK+Panigrahi&author=S+Bhuniya&publication_year=2015&hl=en']",25539961,https://doi.org/10.1016/S2214-109X(14)70358-4, Mohapatra 2015 {published data only}  ,excluded,CD012199-bbs2-0102, Wrong study design ,25539961,,25539961,5,http://www.thelancet.com/article/S2214109X14703584/pdf,,25539961
CD012199-bib-0123,"Mwanga JR, Kaatano GM, Siza JE, Chang SY, Ko Y, Kullaya CM, et al. ","Improved perceptions and practices related to schistosomiasis and intestinal worm infections following PHAST intervention on Kome Island, North-Western Tanzania", Korean Journal of Parasitology ,2015,53,    ,['citation-journal']," Mwanga JR, Kaatano GM, Siza JE, Chang SY, Ko Y, Kullaya CM, et al. Improved perceptions and practices related to schistosomiasis and intestinal worm infections following PHAST intervention on Kome Island, North-Western Tanzania.  Korean Journal of Parasitology 2015;53(5):561-9. CENTRAL [DOI: 10.3347/kjp.2015.53.5.561]    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.3347/kjp.2015.53.5.561', 'https://www.ncbi.nlm.nih.gov/pubmed/26537035', 'https://scholar.google.com/scholar_lookup?title=Improved+perceptions+and+practices+related+to+schistosomiasis+and+intestinal+worm+infections+following+PHAST+intervention+on+Kome+Island,+North-Western+Tanzania+&author=JR+Mwanga&author=GM+Kaatano&author=JE+Siza&author=SY+Chang&author=Y+Ko&author=CM+Kullaya&publication_year=2015&hl=en']",26537035,https://doi.org/10.3347/kjp.2015.53.5.561, Mwanga 2015 {published data only}  ,excluded,CD012199-bbs2-0103, Wrong outcomes ,,26537035,26537035,22,https://www.parahostdis.org/upload/pdf/kjp-53-5-561.pdf,,26537035
