reference_id,authors,title,journal,year,volume,citation_footer,citation_type,citation,urls,pubmed_id,doi,header,reference_type,study_id,exclusion_reason,PUBMED_ID_TITLE_AUTHORS,PUBMED_ID_TITLE,PUBMED_ID_S2,N_CITATIONS,S2_PDF_LINK,CORE_PDF_LINK,PUBMED_ID
CD013274-bib-0382,"Restall G, Cooper JE, Kaufert JM. ",Pathways to translating experiential knowledge into mental health policy, Psychiatric Rehabilitation Journal ,2011,35,    ,['citation-journal']," Restall G, Cooper JE, Kaufert JM. Pathways to translating experiential knowledge into mental health policy.  Psychiatric Rehabilitation Journal 2011;35(1):29-36. CENTRAL [DOI: https://doi.org/10.2975/35.1.2011.29.36]    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.2975/35.1.2011.29.36', 'https://www.ncbi.nlm.nih.gov/pubmed/21768075', 'https://scholar.google.com/scholar_lookup?title=Pathways+to+translating+experiential+knowledge+into+mental+health+policy&author=G+Restall&author=JE+Cooper&author=JM+Kaufert&publication_year=2011&hl=en']",21768075,https://doi.org/10.2975/35.1.2011.29.36, Restall 2011 {published data only}  ,excluded,CD013274-bbs2-0372, Wrong on two or more criteria ,21768075,,21768075,15,,,21768075
CD013274-bib-0383,"Rhodes SD, Daniel J, Alonzo J, Duck S, García M, Downs M, et al. ",A systematic community-based participatory approach to refining an evidence-based community-level intervention: the HOLA intervention for Latino men who have sex with men, Health Promotion Practice ,2013,14,    ,['citation-journal']," Rhodes SD, Daniel J, Alonzo J, Duck S, García M, Downs M, et al. A systematic community-based participatory approach to refining an evidence-based community-level intervention: the HOLA intervention for Latino men who have sex with men.  Health Promotion Practice 2013;14(4):607-16. CENTRAL [DOI: https://doi.org/10.1177/1524839912462391]    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1177/1524839912462391', 'https://www.ncbi.nlm.nih.gov/pubmed/23075504', 'https://scholar.google.com/scholar_lookup?title=A+systematic+community-based+participatory+approach+to+refining+an+evidence-based+community-level+intervention:+the+HOLA+intervention+for+Latino+men+who+have+sex+with+men+&author=SD+Rhodes&author=J+Daniel&author=J+Alonzo&author=S+Duck&author=M+García&author=M+Downs&publication_year=2013&hl=en']",23075504,https://doi.org/10.1177/1524839912462391, Rhodes 2013 {published data only}  ,excluded,CD013274-bbs2-0373, Wrong phenomenon ,,23075504,23075504,59,https://europepmc.org/articles/pmc3942881?pdf=render,,23075504
CD013274-bib-0384,"Rios R, Olmedo C, Fernandez L. ",Empowered women from rural areas of Bolivia promote community development, Promotion & Education ,2007,14,    ,['citation-journal']," Rios R, Olmedo C, Fernandez L. Empowered women from rural areas of Bolivia promote community development.  Promotion & Education 2007;14(2):83-4. CENTRAL [DOI: https://doi.org/10.1177/10253823070140021801]    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1177/10253823070140021801', 'https://www.ncbi.nlm.nih.gov/pubmed/17665707', 'https://scholar.google.com/scholar_lookup?title=Empowered+women+from+rural+areas+of+Bolivia+promote+community+development&author=R+Rios&author=C+Olmedo&author=L+Fernandez&publication_year=2007&hl=en']",17665707,https://doi.org/10.1177/10253823070140021801, Rios 2007 {published data only}  ,excluded,CD013274-bbs2-0374, Wrong phenomenon ,17665707,17665707,17665707,7,,,17665707
CD013274-bib-0385,"Rise MB, Grimstad H, Solbjor M, Steinsbekk A. ","Effect of an institutional development plan for user participation on professionals' knowledge, practice, and attitudes. A controlled study", BMC Health Services Research ,2011,11,    ,['citation-journal']," Rise MB, Grimstad H, Solbjor M, Steinsbekk A. Effect of an institutional development plan for user participation on professionals' knowledge, practice, and attitudes. A controlled study.  BMC Health Services Research 2011;11:296. CENTRAL [DOI: https://doi.org/10.1186/1472-6963-11-296]    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1186/1472-6963-11-296', 'https://www.ncbi.nlm.nih.gov/pubmed/22047466', ""https://scholar.google.com/scholar_lookup?title=Effect+of+an+institutional+development+plan+for+user+participation+on+professionals'+knowledge,+practice,+and+attitudes.+A+controlled+study+&author=MB+Rise&author=H+Grimstad&author=M+Solbjor&author=A+Steinsbekk&publication_year=2011&hl=en""]",22047466,https://doi.org/10.1186/1472-6963-11-296, Rise 2011 {published data only}  ,excluded,CD013274-bbs2-0375, Wrong study design ,22047466,,22047466,16,https://bmchealthservres.biomedcentral.com/counter/pdf/10.1186/1472-6963-11-296,,22047466
CD013274-bib-0386,"Rise MB, Steinsbekk A. ","Long term effect on professionals' knowledge, practice and attitudes towards user involvement four years after implementing an organisational development plan: a controlled study", PLoS One ,2016,11,    ,['citation-journal']," Rise MB, Steinsbekk A. Long term effect on professionals' knowledge, practice and attitudes towards user involvement four years after implementing an organisational development plan: a controlled study.  PLoS One 2016;11(3):e0150742. CENTRAL [DOI: https://dx.doi.org/10.1371%2Fjournal.pone.0150742]    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1371/journal.pone.0150742', 'https://www.ncbi.nlm.nih.gov/pubmed/26974971', ""https://scholar.google.com/scholar_lookup?title=Long+term+effect+on+professionals'+knowledge,+practice+and+attitudes+towards+user+involvement+four+years+after+implementing+an+organisational+development+plan:+a+controlled+study+&author=MB+Rise&author=A+Steinsbekk&publication_year=2016&hl=en""]",26974971,https://doi.org/10.1371/journal.pone.0150742, Rise 2016 {published data only}  ,excluded,CD013274-bbs2-0376, Wrong on two or more criteria ,26974971,26974971,26974971,12,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0150742&type=printable,,26974971
CD013274-bib-0387,"Ritchie J, Levens V. ",Users in the driving seat or sitting alongside map-reading?, International Journal of Language and Communication Disorders ,2001,36,    ,['citation-journal']," Ritchie J, Levens V. Users in the driving seat or sitting alongside map-reading? International Journal of Language and Communication Disorders 2001;36(Suppl 1):459-64. CENTRAL [DOI: https://doi.org/10.3109/13682820109177929]    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.3109/13682820109177929', 'https://www.ncbi.nlm.nih.gov/pubmed/11340831', 'https://scholar.google.com/scholar_lookup?title=Users+in+the+driving+seat+or+sitting+alongside+map-reading?&author=J+Ritchie&author=V+Levens&publication_year=2001&hl=en']",11340831,https://doi.org/10.3109/13682820109177929, Ritchie 2001 {published data only}  ,excluded,CD013274-bbs2-0377, Wrong on two or more criteria ,11340831,,11340831,2,,,11340831
CD013274-bib-0388,"Robert G, Cornwell J, Locock L, Purushotham A, Sturmey G, Gager M. ",Spotlight: patient and staff as codesigners of healthcare services, BMJ ,2015,350,    ,['citation-journal']," Robert G, Cornwell J, Locock L, Purushotham A, Sturmey G, Gager M. Spotlight: patient and staff as codesigners of healthcare services.  BMJ 2015;350:g7714. CENTRAL [DOI: https://doi.org/10.1136/bmj.g7714]    PubMed     Google Scholar     ","['', 'https://www.ncbi.nlm.nih.gov/pubmed/25670179', 'https://scholar.google.com/scholar_lookup?title=Spotlight:+patient+and+staff+as+codesigners+of+healthcare+services&author=G+Robert&author=J+Cornwell&author=L+Locock&author=A+Purushotham&author=G+Sturmey&author=M+Gager&publication_year=2015&hl=en']",25670179,, Robert 2015 {published data only}  ,excluded,CD013274-bbs2-0378, Wrong phenomenon ,,,,,,,25670179
CD013274-bib-0389,"Roberts A, Greenhill B, Talbot A, Cuzak M. ",'Standing up for my human rights': a group's journey beyond consultation towards co-production, British Journal of Learning Disabilities ,2012,40,    ,['citation-journal']," Roberts A, Greenhill B, Talbot A, Cuzak M. 'Standing up for my human rights': a group's journey beyond consultation towards co-production.  British Journal of Learning Disabilities 2012;40(4):292-301. CENTRAL [DOI: https://doi.org/10.1111/j.1468-3156.2011.00711.x]    Link to article     Google Scholar     ","['', 'https://doi.org/10.1111/j.1468-3156.2011.00711.x', ""https://scholar.google.com/scholar_lookup?title='Standing+up+for+my+human+rights':+a+group's+journey+beyond+consultation+towards+co-production&author=A+Roberts&author=B+Greenhill&author=A+Talbot&author=M+Cuzak&publication_year=2012&hl=en""]",,https://doi.org/10.1111/j.1468-3156.2011.00711.x, Roberts 2012 {published data only}  ,excluded,CD013274-bbs2-0379, Wrong on two or more critera ,,,,40,,,
CD013274-bib-0390,"Robinson S, Fisher KR, Strike R. ",Participatory and inclusive approaches to disability program evaluation, Australian Social Work ,2014,67,    ,['citation-journal']," Robinson S, Fisher KR, Strike R. Participatory and inclusive approaches to disability program evaluation.  Australian Social Work 2014;67(4):495-508. CENTRAL [DOI: http://dx.doi.org/10.1080/0312407X.2014.902979]    Link to article     Google Scholar     ","['', 'https://doi.org/10.1080/0312407X.2014.902979', 'https://scholar.google.com/scholar_lookup?title=Participatory+and+inclusive+approaches+to+disability+program+evaluation&author=S+Robinson&author=KR+Fisher&author=R+Strike&publication_year=2014&hl=en']",,https://doi.org/10.1080/0312407X.2014.902979, Robinson 2014 {published data only}  ,excluded,CD013274-bbs2-0380, Wrong on two or more criteria ,,,,16,https://epubs.scu.edu.au/cgi/viewcontent.cgi?article=1092&context=ccyp_pubs,,
CD013274-bib-0391,Rose D. ,"Partnership, co-ordination of care and the place of user involvement", Journal of Mental Health ,2003,12,    ,['citation-journal']," Rose D. Partnership, co-ordination of care and the place of user involvement.  Journal of Mental Health 2003;12(1):59-70. CENTRAL [DOI: https://doi.org/10.1080/09638230021000058300]    Link to article     Google Scholar     ","['', 'https://doi.org/10.1080/09638230021000058300', 'https://scholar.google.com/scholar_lookup?title=Partnership,+co-ordination+of+care+and+the+place+of+user+involvement&author=D+Rose&publication_year=2003&hl=en']",,https://doi.org/10.1080/09638230021000058300, Rose 2003 {published data only}  ,excluded,CD013274-bbs2-0381, Wrong on two or more criteria ,,,,63,,,
CD013274-bib-0392,"Ross F, Smith P, Byng R, Christian S, Allan H, Price L, et al. ",Learning from people with long-term conditions: new insights for governance in primary healthcare, Health & Social Care in the Community ,2014,22,    ,['citation-journal']," Ross F, Smith P, Byng R, Christian S, Allan H, Price L, et al. Learning from people with long-term conditions: new insights for governance in primary healthcare.  Health & Social Care in the Community 2014;22(4):405-16. CENTRAL [DOI: https://doi.org/10.1111/hsc.12097]    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1111/hsc.12097', 'https://www.ncbi.nlm.nih.gov/pubmed/24612289', 'https://scholar.google.com/scholar_lookup?title=Learning+from+people+with+long-term+conditions:+new+insights+for+governance+in+primary+healthcare+&author=F+Ross&author=P+Smith&author=R+Byng&author=S+Christian&author=H+Allan&author=L+Price&publication_year=2014&hl=en']",24612289,https://doi.org/10.1111/hsc.12097, Ross 2014 {published data only}  ,excluded,CD013274-bbs2-0382, Wrong on two or more criteria ,,,24612289,16,https://doi.org/10.1111/hsc.12097,,24612289
CD013274-bib-0393,"Rowe R, Shepherd M. ",Public participation in the New NHS: no closer to citizen control?, Social Policy & Administration ,2002,36,    ,['citation-journal']," Rowe R, Shepherd M. Public participation in the New NHS: no closer to citizen control? Social Policy & Administration 2002;36(3):275-90. CENTRAL [DOI: https://doi.org/10.1111/1467-9515.00251]    Link to article     Google Scholar     ","['', 'https://doi.org/10.1111/1467-9515.00251', 'https://scholar.google.com/scholar_lookup?title=Public+participation+in+the+New+NHS:+no+closer+to+citizen+control?&author=R+Rowe&author=M+Shepherd&publication_year=2002&hl=en']",,https://doi.org/10.1111/1467-9515.00251, Rowe 2002 {published data only}  ,excluded,CD013274-bbs2-0383, Wrong phenomenon ,,,,116,,,
CD013274-bib-0394,Roy JL. ,,"In: De Jong J. (eds) Trauma, War, and Violence: Public Mental Health in Socio-Cultural Context. The Springer Series in Social/Clinical Psychology",2002,,]   ,['citation-book']," Roy JL. In: De Jong J. (eds) Trauma, War, and Violence: Public Mental Health in Socio-Cultural Context. The Springer Series in Social/Clinical Psychology. Springer, Boston, MA, 2002. CENTRAL [DOI: https://doi.org/10.1007/0-306-47675-4_10]    ",[''],,, Roy 2002 {published data only}  ,excluded,CD013274-bbs2-0384, Wrong phenomenon ,41166302,,,,,,41166302
CD013274-bib-0395,"Rozmovits L, Mai H, Chambers A, Chan K. ",What does meaningful look like? A qualitative study of patient engagement at the Pan-Canadian Oncology Drug Review: perspectives of reviewers and payers, Journal of Health Services Research and Policy. ,2018,23,    ,['citation-journal']," Rozmovits L, Mai H, Chambers A, Chan K. What does meaningful look like? A qualitative study of patient engagement at the Pan-Canadian Oncology Drug Review: perspectives of reviewers and payers.  Journal of Health Services Research and Policy. 2018;23(2):72-9. CENTRAL [DOI: https://doi.org/10.1177%2F1355819617750686]    Link to article     Google Scholar     ","['', 'https://doi.org/10.1177/1355819617750686', 'https://scholar.google.com/scholar_lookup?title=What+does+meaningful+look+like?+A+qualitative+study+of+patient+engagement+at+the+Pan-Canadian+Oncology+Drug+Review:+perspectives+of+reviewers+and+payers+&author=L+Rozmovits&author=H+Mai&author=A+Chambers&author=K+Chan&publication_year=2018&hl=en']",,https://doi.org/10.1177/1355819617750686, Rozmovits 2018 {published data only}  ,excluded,CD013274-bbs2-0385, Not related to person‐centred care ,,,29624087,22,,,29624087
CD013274-bib-0396,"Rubenstein LV, Stockdale SE, Sapir N, Altman L, Dresselhaus T, Salem-Schatz S, et al. ","A patient-centered primary care practice approach using evidence-based quality improvement: rationale, methods, and early assessment of implementation", Journal of General Internal Medicine ,2014,29 Suppl 2,    ,['citation-journal']," Rubenstein LV, Stockdale SE, Sapir N, Altman L, Dresselhaus T, Salem-Schatz S, et al. A patient-centered primary care practice approach using evidence-based quality improvement: rationale, methods, and early assessment of implementation.  Journal of General Internal Medicine 2014;29 Suppl 2(Suppl 2):S589-97. CENTRAL [DOI: https://doi.org/10.1007/s11606-013-2703-y]    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1007/s11606-013-2703-y', 'https://www.ncbi.nlm.nih.gov/pubmed/24715397', 'https://scholar.google.com/scholar_lookup?title=A+patient-centered+primary+care+practice+approach+using+evidence-based+quality+improvement:+rationale,+methods,+and+early+assessment+of+implementation+&author=LV+Rubenstein&author=SE+Stockdale&author=N+Sapir&author=L+Altman&author=T+Dresselhaus&author=S+Salem-Schatz&publication_year=2014&hl=en']",24715397,https://doi.org/10.1007/s11606-013-2703-y, Rubenstein 2014 {published data only}  ,excluded,CD013274-bbs2-0386, Wrong on two or more criteria ,,24715397,24715397,61,https://link.springer.com/content/pdf/10.1007/s11606-013-2703-y.pdf,,24715397
CD013274-bib-0397,"Ryan-Nicholls KD, Haggarty JM. ",Collaborative mental health in rural and isolated Canada: stakeholder feedback, Journal of Psychosocial Nursing & Mental Health Services ,2007,45,    ,['citation-journal']," Ryan-Nicholls KD, Haggarty JM. Collaborative mental health in rural and isolated Canada: stakeholder feedback.  Journal of Psychosocial Nursing & Mental Health Services 2007;45(12):37-45. CENTRAL [DOI: https://doi.org/10.3928/02793695-20071201-08]    Google Scholar     ","['', 'https://scholar.google.com/scholar_lookup?title=Collaborative+mental+health+in+rural+and+isolated+Canada:+stakeholder+feedback&author=KD+Ryan-Nicholls&author=JM+Haggarty&publication_year=2007&hl=en']",,, Ryan‐Nicholls 2007 {published data only}  ,excluded,CD013274-bbs2-0387, Wrong study design ,18246862,18246862,,,,,18246862
CD013274-bib-0398,"Sadler E, Porat T, Marshall I, Hoang U, Curcin V, Wolfe CD, et al. ",Shaping innovations in long-term care for stroke survivors with multimorbidity through stakeholder engagement, PLOS One ,2017,12,    ,['citation-journal']," Sadler E, Porat T, Marshall I, Hoang U, Curcin V, Wolfe CD, et al. Shaping innovations in long-term care for stroke survivors with multimorbidity through stakeholder engagement.  PLOS One 2017;12(5):e0177102. CENTRAL [DOI: https://doi.org/10.1371/journal.pone.0177102]    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1371/journal.pone.0177102', 'https://www.ncbi.nlm.nih.gov/pubmed/28475606', 'https://scholar.google.com/scholar_lookup?title=Shaping+innovations+in+long-term+care+for+stroke+survivors+with+multimorbidity+through+stakeholder+engagement+&author=E+Sadler&author=T+Porat&author=I+Marshall&author=U+Hoang&author=V+Curcin&author=CD+Wolfe&publication_year=2017&hl=en']",28475606,https://doi.org/10.1371/journal.pone.0177102, Sadler 2017 {published data only}  ,excluded,CD013274-bbs2-0388, Wrong phenomenon ,,28475606,28475606,28,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0177102&type=printable,,28475606
CD013274-bib-0399,"Salerno R, Salvatella R, Issa J, Anzola MC. ",A regional fight against Chagas disease: lessons learned from a successful collaborative partnership, Revista Panamericana de Salud Publica = Pan American Journal of Public Health ,2015,37,    ,['citation-journal']," Salerno R, Salvatella R, Issa J, Anzola MC. A regional fight against Chagas disease: lessons learned from a successful collaborative partnership.  Revista Panamericana de Salud Publica = Pan American Journal of Public Health 2015;37(1):38-43. CENTRAL [PMID: https://pubmed.ncbi.nlm.nih.gov/25791186/]    PubMed     Google Scholar     ","['', 'https://www.ncbi.nlm.nih.gov/pubmed/25791186', 'https://scholar.google.com/scholar_lookup?title=A+regional+fight+against+Chagas+disease:+lessons+learned+from+a+successful+collaborative+partnership+&author=R+Salerno&author=R+Salvatella&author=J+Issa&author=MC+Anzola&publication_year=2015&hl=en']",25791186,, Salerno 2015 {published data only}  ,excluded,CD013274-bbs2-0389, Wrong participants ,25791186,25791186,,,,,25791186
CD013274-bib-0400,"Sano M, Sewell M, Umpierre M, Neugroschl J, Cedillo G. ",Barriers to cognitive evaluations among elderly latinos: Using community-based participatory research to create health education videos, Alzheimer's and Dementia ,2016,12,    ,['citation-journal']," Sano M, Sewell M, Umpierre M, Neugroschl J, Cedillo G. Barriers to cognitive evaluations among elderly latinos: Using community-based participatory research to create health education videos.  Alzheimer's and Dementia 2016;12(7S_Part_16):P791-P2. CENTRAL [DOI: https://doi.org/10.1016/j.jalz.2016.06.1594]    Link to article     Google Scholar     ","['', 'https://doi.org/10.1016/j.jalz.2016.06.1594', 'https://scholar.google.com/scholar_lookup?title=Barriers+to+cognitive+evaluations+among+elderly+latinos:+Using+community-based+participatory+research+to+create+health+education+videos+&author=M+Sano&author=M+Sewell&author=M+Umpierre&author=J+Neugroschl&author=G+Cedillo&publication_year=2016&hl=en']",,https://doi.org/10.1016/j.jalz.2016.06.1594, Sano 2016 {published data only}  ,excluded,CD013274-bbs2-0390, Wrong on two or more criteria ,,,,2,,,
CD013274-bib-0401,"Savage CL, Xu Y, Lee R, Rose BL, Kappesser M, Anthony JS. ",A case study in the use of community-based participatory research in public health nursing, Public Health Nursing ,2006,23,    ,['citation-journal']," Savage CL, Xu Y, Lee R, Rose BL, Kappesser M, Anthony JS. A case study in the use of community-based participatory research in public health nursing.  Public Health Nursing 2006;23(5):472-8. CENTRAL [DOI: https://doi.org/10.1111/j.1525-1446.2006.00585.x]    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1111/j.1525-1446.2006.00585.x', 'https://www.ncbi.nlm.nih.gov/pubmed/16961566', 'https://scholar.google.com/scholar_lookup?title=A+case+study+in+the+use+of+community-based+participatory+research+in+public+health+nursing+&author=CL+Savage&author=Y+Xu&author=R+Lee&author=BL+Rose&author=M+Kappesser&author=JS+Anthony&publication_year=2006&hl=en']",16961566,https://doi.org/10.1111/j.1525-1446.2006.00585.x, Savage 2006 {published data only}  ,excluded,CD013274-bbs2-0391, Not related to person‐centred care ,16961566,,16961566,84,,,16961566
CD013274-bib-0402,"Scammell J, Heaslip V, Crowley E. ",Service user involvement in preregistration general nurse education: a systematic review, Journal of Clinical Nursing ,2016,25,    ,['citation-journal']," Scammell J, Heaslip V, Crowley E. Service user involvement in preregistration general nurse education: a systematic review.  Journal of Clinical Nursing 2016;25(1-2):53-69. CENTRAL [DOI: https://doi.org/10.1111/jocn.13068]    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1111/jocn.13068', 'https://www.ncbi.nlm.nih.gov/pubmed/26516081', 'https://scholar.google.com/scholar_lookup?title=Service+user+involvement+in+preregistration+general+nurse+education:+a+systematic+review+&author=J+Scammell&author=V+Heaslip&author=E+Crowley&publication_year=2016&hl=en']",26516081,https://doi.org/10.1111/jocn.13068, Scammell 2016 {published data only}  ,excluded,CD013274-bbs2-0392, Wrong study design ,26516081,26516081,26516081,78,http://eprints.bournemouth.ac.uk/22473/1/070915_Final_Main%20Document%20plus%20Tables%20and%20Figures.pdf,,26516081
CD013274-bib-0403,"Scanlon DP, Beich J, Alexander JA, Christianson JB, Hasnain-Wynia R, McHugh MC, et al. ",The aligning forces for quality initiative: background and evolution from 2005 to 2012, American Journal of Managed Care ,2012,18,    ,['citation-journal']," Scanlon DP, Beich J, Alexander JA, Christianson JB, Hasnain-Wynia R, McHugh MC, et al. The aligning forces for quality initiative: background and evolution from 2005 to 2012.  American Journal of Managed Care 2012;18(6 Suppl):s115-25. CENTRAL [PMID: https://pubmed.ncbi.nlm.nih.gov/27567508/]    PubMed     Google Scholar     ","['', 'https://www.ncbi.nlm.nih.gov/pubmed/23286706', 'https://scholar.google.com/scholar_lookup?title=The+aligning+forces+for+quality+initiative:+background+and+evolution+from+2005+to+2012+&author=DP+Scanlon&author=J+Beich&author=JA+Alexander&author=JB+Christianson&author=R+Hasnain-Wynia&author=MC+McHugh&publication_year=2012&hl=en']",23286706,, Scanlon 2012 {published data only}  ,excluded,CD013274-bbs2-0393, Wrong phenomenon ,,23286706,,,,,23286706
CD013274-bib-0404,"Scholz B, Bocking J, Happell B. ",Breaking through the glass ceiling: consumers in mental health organisations' hierarchies, Issues in Mental Health Nursing ,2017,38,    ,['citation-journal']," Scholz B, Bocking J, Happell B. Breaking through the glass ceiling: consumers in mental health organisations' hierarchies.  Issues in Mental Health Nursing 2017;38(5):374-80. CENTRAL [DOI: https://doi.org/10.1080/01612840.2017.1280106]    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1080/01612840.2017.1280106', 'https://www.ncbi.nlm.nih.gov/pubmed/28448229', ""https://scholar.google.com/scholar_lookup?title=Breaking+through+the+glass+ceiling:+consumers+in+mental+health+organisations'+hierarchies&author=B+Scholz&author=J+Bocking&author=B+Happell&publication_year=2017&hl=en""]",28448229,https://doi.org/10.1080/01612840.2017.1280106, Scholz 2017 {published data only}  ,excluded,CD013274-bbs2-0394, Wrong on two or more criteria ,28448229,28448229,28448229,37,,,28448229
CD013274-bib-0405,"Schulte S, Moring J, Meier PS, Barrowclough C. ",User involvement and desired service developments in drug treatment: service user and provider views," Drugs: Education, Prevention and Policy ",2007,14,    ,['citation-journal']," Schulte S, Moring J, Meier PS, Barrowclough C. User involvement and desired service developments in drug treatment: service user and provider views.  Drugs: Education, Prevention and Policy 2007;14(3):277-87. CENTRAL [DOI: https://doi.org/10.1080/09687630701267317]    Google Scholar     ","['', 'https://scholar.google.com/scholar_lookup?title=User+involvement+and+desired+service+developments+in+drug+treatment:+service+user+and+provider+views+&author=S+Schulte&author=J+Moring&author=PS+Meier&author=C+Barrowclough&publication_year=2007&hl=en']",,, Schulte 2007 {published data only}  ,excluded,CD013274-bbs2-0395, Wrong phenomenon ,,,,,,,
CD013274-bib-0406,"Scott J, Heavey E, Waring J, Jones D, Dawson P. ",Healthcare professional and patient codesign and validation of a mechanism for service users to feedback patient safety experiences following a care transfer: a qualitative study, BMJ Open ,2016,6,    ,['citation-journal']," Scott J, Heavey E, Waring J, Jones D, Dawson P. Healthcare professional and patient codesign and validation of a mechanism for service users to feedback patient safety experiences following a care transfer: a qualitative study.  BMJ Open 2016;6(7):e011222. CENTRAL [DOI: https://doi.org/10.1136/bmjopen-2016-011222]    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1136/bmjopen-2016-011222', 'https://www.ncbi.nlm.nih.gov/pubmed/27406641', 'https://scholar.google.com/scholar_lookup?title=Healthcare+professional+and+patient+codesign+and+validation+of+a+mechanism+for+service+users+to+feedback+patient+safety+experiences+following+a+care+transfer:+a+qualitative+study+&author=J+Scott&author=E+Heavey&author=J+Waring&author=D+Jones&author=P+Dawson&publication_year=2016&hl=en']",27406641,https://doi.org/10.1136/bmjopen-2016-011222, Scott 2016 {published data only}  ,excluded,CD013274-bbs2-0396, Wrong on two or more criteria ,27406641,27406641,27406641,22,https://bmjopen.bmj.com/content/bmjopen/6/7/e011222.full.pdf,,27406641
CD013274-bib-0407,"Sennun P, Suwannapong N, Howteerakul N, Pacheun O. ",Participatory supervision model: building health promotion capacity among health officers and the community, Rural & Remote Health ,2006,6,    ,['citation-journal']," Sennun P, Suwannapong N, Howteerakul N, Pacheun O. Participatory supervision model: building health promotion capacity among health officers and the community.  Rural & Remote Health 2006;6(2):440. CENTRAL [PMID: https://pubmed.ncbi.nlm.nih.gov/16602835/]    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.22605/RRH440', 'https://www.ncbi.nlm.nih.gov/pubmed/16602835', 'https://scholar.google.com/scholar_lookup?title=Participatory+supervision+model:+building+health+promotion+capacity+among+health+officers+and+the+community+&author=P+Sennun&author=N+Suwannapong&author=N+Howteerakul&author=O+Pacheun&publication_year=2006&hl=en']",16602835,https://doi.org/10.22605/RRH440, Sennun 2006 {published data only}  ,excluded,CD013274-bbs2-0397, Wrong on two or more criteria ,,,16602835,28,https://doi.org/10.22605/rrh440,,16602835
CD013274-bib-0408,"Shah SG, Robinson I. ",User involvement in healthcare technology development and assessment: structured literature review, International Journal of Health Care Quality Assurance Incorporating Leadership in Health Services ,2006,19,    ,['citation-journal']," Shah SG, Robinson I. User involvement in healthcare technology development and assessment: structured literature review.  International Journal of Health Care Quality Assurance Incorporating Leadership in Health Services 2006;19(6-7):500-15. CENTRAL [DOI: https://doi.org/10.1108/09526860610687619]    PubMed     Google Scholar     ","['', 'https://www.ncbi.nlm.nih.gov/pubmed/17100220', 'https://scholar.google.com/scholar_lookup?title=User+involvement+in+healthcare+technology+development+and+assessment:+structured+literature+review+&author=SG+Shah&author=I+Robinson&publication_year=2006&hl=en']",17100220,, Shah 2006 {published data only}  ,excluded,CD013274-bbs2-0398, Wrong study design ,17100220,,,,,,17100220
CD013274-bib-0409,"Sharma AE, Knox M, Mleczko VL, Olayiwola JN. ",The impact of patient advisors on healthcare outcomes: a systematic review, BMC Health Services Research ,2017,17,    ,['citation-journal']," Sharma AE, Knox M, Mleczko VL, Olayiwola JN. The impact of patient advisors on healthcare outcomes: a systematic review.  BMC Health Services Research 2017;17:693. CENTRAL [DOI: https://dx.doi.org/10.1186%2Fs12913-017-2630-4]    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1186/s12913-017-2630-4', 'https://www.ncbi.nlm.nih.gov/pubmed/29058625', 'https://scholar.google.com/scholar_lookup?title=The+impact+of+patient+advisors+on+healthcare+outcomes:+a+systematic+review&author=AE+Sharma&author=M+Knox&author=VL+Mleczko&author=JN+Olayiwola&publication_year=2017&hl=en']",29058625,https://doi.org/10.1186/s12913-017-2630-4, Sharma 2017 {published data only}  ,excluded,CD013274-bbs2-0399, Wrong study design ,29058625,,29058625,102,https://bmchealthservres.biomedcentral.com/track/pdf/10.1186/s12913-017-2630-4,,29058625
CD013274-bib-0410,"Sharma AE, Grumbach K. ","Engaging patients in primary care practice transformation: theory, evidence and practice", Family Practice ,2017,34,    ,['citation-journal']," Sharma AE, Grumbach K. Engaging patients in primary care practice transformation: theory, evidence and practice.  Family Practice 2017;34(3):262-7. CENTRAL [DOI: https://doi.org/10.1093/fampra/cmw128]    PubMed     Google Scholar     ","['', 'https://www.ncbi.nlm.nih.gov/pubmed/28034916', 'https://scholar.google.com/scholar_lookup?title=Engaging+patients+in+primary+care+practice+transformation:+theory,+evidence+and+practice&author=AE+Sharma&author=K+Grumbach&publication_year=2017&hl=en']",28034916,, Sharma 2017a {published data only}  ,excluded,CD013274-bbs2-0400, Wrong study design ,28034916,,,,,,28034916
